Time HEP_DEN HEP_SN HEP_RN HEP_Biomass HEC_DEN HEC_SN HEC_RN HEC_Biomass CHY_DEN CHY_SN CHY_RN CHY_Biomass CHS_DEN CHS_SN CHS_RN CHS_Biomass CSY_DEN CSY_SN CSY_RN CSY_Biomass CSS_DEN CSS_SN CSS_RN CSS_Biomass CSN_DEN CSN_SN CSN_RN CSN_Biomass CDS_DEN CDS_SN CDS_RN CDS_Biomass CNY_DEN CNY_SN CNY_RN CNY_Biomass CNS_DEN CNS_SN CNS_RN CNS_Biomass CHC_DEN CHC_SN CHC_RN CHC_Biomass CYE_DEN CYE_SN CYE_RN CYE_Biomass CKS_DEN CKS_SN CKS_RN CKS_Biomass COH_DEN COH_SN COH_RN COH_Biomass COS_DEN COS_SN COS_RN COS_Biomass COD_DEN COD_SN COD_RN COD_Biomass COY_DEN COY_SN COY_RN COY_Biomass CMS_DEN CMS_SN CMS_RN CMS_Biomass CMF_DEN CMF_SN CMF_RN CMF_Biomass CMH_DEN CMH_SN CMH_RN CMH_Biomass PIS_DEN PIS_SN PIS_RN PIS_Biomass SAL_DEN SAL_SN SAL_RN SAL_Biomass SAF_DEN SAF_SN SAF_RN SAF_Biomass DOG_DEN DOG_SN DOG_RN DOG_Biomass BE_DEN BE_SN BE_RN BE_Biomass CSL_DEN CSL_SN CSL_RN CSL_Biomass PIN_DEN PIN_SN PIN_RN PIN_Biomass ROR_DEN ROR_SN ROR_RN ROR_Biomass TOR_DEN TOR_SN TOR_RN TOR_Biomass HUW_DEN HUW_SN HUW_RN HUW_Biomass
1.900000e+01 2.868268e+08 1.079028e+02 2.316787e+02 1.110372e+04 3.571469e+07 9.856078e+01 2.611861e+02 1.464700e+03 1.826870e+05 5.332260e+02 1.395464e+03 4.016752e+01 4.864390e+06 6.929811e+02 1.836400e+03 1.402644e+03 8.823547e+04 4.803346e+02 1.272887e+03 1.763538e+01 8.101233e+05 4.420700e+02 1.171485e+03 1.490184e+02 4.842855e+04 6.802226e+02 1.802590e+03 1.370725e+01 1.745943e+04 1.055237e+03 2.796378e+03 7.666157e+00 4.202290e+02 6.240966e+02 1.653856e+03 1.091278e-01 1.934325e+07 4.283812e+02 1.135210e+03 3.447923e+03 1.237347e+08 2.441546e+02 6.470097e+02 1.257055e+04 8.785208e+03 3.612428e+02 9.572935e+02 1.320532e+00 5.771031e+04 1.480504e+03 3.923335e+03 3.555172e+01 4.118330e+06 1.934922e+03 5.127542e+03 3.315753e+03 1.106378e+06 3.340825e+03 8.853187e+03 1.537995e+03 7.422279e+04 1.581293e+03 4.190428e+03 4.883683e+01 3.752139e+06 3.270508e+03 8.666846e+03 5.106129e+03 2.781964e+07 1.941734e+02 5.145596e+02 2.247703e+03 2.035406e+07 3.895017e+02 1.032179e+03 3.298815e+03 2.193287e+05 3.877258e+02 1.027473e+03 3.538490e+01 1.826794e+07 3.688287e+03 9.774213e+03 2.803626e+04 2.966002e+05 9.238215e+02 2.448127e+03 1.140138e+02 3.194812e+06 2.872498e+03 7.612119e+03 3.818587e+03 1.516816e+06 2.808552e+03 7.442662e+03 1.772609e+03 2.071940e+03 1.083412e+04 2.871043e+04 9.340469e+00 5.561319e+03 1.780223e+05 4.717591e+05 4.119552e+02 1.359355e+02 4.076722e+05 1.080331e+06 2.305907e+01 1.319200e+00 2.782614e+06 7.373928e+06 1.527430e+00 5.689333e-01 2.787642e+06 7.387254e+06 6.599275e-01 1.178100e+00 2.048715e+07 5.429095e+07 1.004295e+01
2.000000e+01 2.866581e+08 1.079246e+02 2.319007e+02 1.110516e+04 3.567194e+07 9.862907e+01 2.613670e+02 1.463960e+03 1.927355e+05 5.357490e+02 1.402723e+03 4.259183e+01 5.111767e+06 6.912561e+02 1.831829e+03 1.470306e+03 9.272834e+04 4.727690e+02 1.252838e+03 1.824144e+01 8.494469e+05 4.344562e+02 1.151309e+03 1.535607e+02 5.068088e+04 6.717712e+02 1.780194e+03 1.416652e+01 1.832228e+04 1.067637e+03 2.829237e+03 8.139557e+00 4.439451e+02 6.409835e+02 1.698606e+03 1.184060e-01 2.042912e+07 4.467502e+02 1.183888e+03 3.797626e+03 1.307270e+08 2.551397e+02 6.761203e+02 1.387845e+04 9.267723e+03 3.625742e+02 9.608216e+02 1.398195e+00 5.970037e+04 1.467689e+03 3.889375e+03 3.645933e+01 4.332377e+06 1.993520e+03 5.282828e+03 3.593722e+03 1.150691e+06 3.406757e+03 9.027907e+03 1.631163e+03 7.841312e+04 1.653250e+03 4.381112e+03 5.394174e+01 3.892144e+06 3.320893e+03 8.800365e+03 5.378256e+03 2.876064e+07 1.903939e+02 5.045438e+02 2.278501e+03 2.047302e+07 3.908160e+02 1.035662e+03 3.329293e+03 2.228950e+05 3.888446e+02 1.030438e+03 3.606403e+01 1.853554e+07 3.744955e+03 9.924397e+03 2.888404e+04 3.045785e+05 9.056731e+02 2.400034e+03 1.147806e+02 3.226464e+06 2.899138e+03 7.682715e+03 3.892185e+03 1.516803e+06 2.809040e+03 7.443955e+03 1.772902e+03 2.061536e+03 1.083526e+04 2.871345e+04 9.294545e+00 5.561288e+03 1.780977e+05 4.719588e+05 4.121273e+02 1.358881e+02 4.077557e+05 1.080553e+06 2.305575e+01 1.396800e+00 2.782696e+06 7.374146e+06 1.617327e+00 6.024000e-01 2.788028e+06 7.388276e+06 6.988434e-01 1.247400e+00 2.048719e+07 5.429106e+07 1.063374e+01
2.100000e+01 2.864850e+08 1.079470e+02 2.321236e+02 1.110647e+04 3.562915e+07 9.869756e+01 2.615485e+02 1.463220e+03 2.027767e+05 5.388486e+02 1.411446e+03 4.508407e+01 5.359066e+06 6.909039e+02 1.830895e+03 1.540652e+03 9.717375e+04 4.665252e+02 1.236292e+03 1.886348e+01 8.884136e+05 4.281244e+02 1.134530e+03 1.582643e+02 5.292052e+04 6.649525e+02 1.762124e+03 1.464240e+01 1.918401e+04 1.081547e+03 2.866098e+03 8.633408e+00 4.676320e+02 6.581780e+02 1.744172e+03 1.280694e-01 2.150821e+07 4.649392e+02 1.232089e+03 4.161005e+03 1.376814e+08 2.661084e+02 7.051873e+02 1.524514e+04 9.749886e+03 3.645174e+02 9.659712e+02 1.478821e+00 6.168923e+04 1.456597e+03 3.859981e+03 3.738922e+01 4.546358e+06 2.054597e+03 5.444681e+03 3.886762e+03 1.194997e+06 3.476626e+03 9.213058e+03 1.728712e+03 8.260173e+04 1.726503e+03 4.575234e+03 5.934092e+01 4.032149e+06 3.374748e+03 8.943083e+03 5.662076e+03 2.970160e+07 1.869029e+02 4.952926e+02 2.309902e+03 2.059193e+07 3.921322e+02 1.039150e+03 3.359908e+03 2.264563e+05 3.900355e+02 1.033594e+03 3.675246e+01 1.880312e+07 3.800932e+03 1.007275e+04 2.973902e+04 3.124492e+05 8.887644e+02 2.355226e+03 1.155484e+02 3.258112e+06 2.925615e+03 7.752879e+03 3.966258e+03 1.516789e+06 2.809530e+03 7.445254e+03 1.773195e+03 2.051271e+03 1.083643e+04 2.871655e+04 9.249261e+00 5.561257e+03 1.781765e+05 4.721677e+05 4.123073e+02 1.358407e+02 4.078399e+05 1.080776e+06 2.305246e+01 1.474400e+00 2.782783e+06 7.374376e+06 1.707232e+00 6.358667e-01 2.788418e+06 7.389310e+06 7.377713e-01 1.316700e+00 2.048724e+07 5.429118e+07 1.122452e+01
2.200000e+01 2.863083e+08 1.079702e+02 2.323471e+02 1.110767e+04 3.558625e+07 9.876637e+01 2.617309e+02 1.462477e+03 2.128105e+05 5.424120e+02 1.421334e+03 4.764126e+01 5.606287e+06 6.916857e+02 1.832967e+03 1.613548e+03 1.015568e+05 4.614329e+02 1.222797e+03 1.949913e+01 9.270141e+05 4.228775e+02 1.120625e+03 1.631168e+02 5.514699e+04 6.595163e+02 1.747718e+03 1.513370e+01 2.004460e+04 1.096694e+03 2.906239e+03 9.147040e+00 4.912897e+02 6.755414e+02 1.790185e+03 1.380980e-01 2.258054e+07 4.828755e+02 1.279620e+03 4.536984e+03 1.445980e+08 2.770220e+02 7.341083e+02 1.666764e+04 1.023170e+04 3.669560e+02 9.724333e+02 1.562281e+00 6.367689e+04 1.446999e+03 3.834549e+03 3.833963e+01 4.760279e+06 2.117637e+03 5.611738e+03 4.194514e+03 1.239298e+06 3.549819e+03 9.407022e+03 1.830542e+03 8.678870e+04 1.800687e+03 4.771822e+03 6.502783e+01 4.172153e+06 3.431538e+03 9.093575e+03 5.957263e+03 3.064251e+07 1.836689e+02 4.867227e+02 2.341843e+03 2.071080e+07 3.934425e+02 1.042623e+03 3.390595e+03 2.300128e+05 3.912633e+02 1.036848e+03 3.744716e+01 1.907070e+07 3.856033e+03 1.021879e+04 3.059950e+04 3.201904e+05 8.730443e+02 2.313567e+03 1.163168e+02 3.289757e+06 2.951820e+03 7.822323e+03 4.040652e+03 1.516776e+06 2.810022e+03 7.446558e+03 1.773490e+03 2.041165e+03 1.083763e+04 2.871971e+04 9.204707e+00 5.561226e+03 1.782586e+05 4.723854e+05 4.124952e+02 1.357932e+02 4.079249e+05 1.081001e+06 2.304920e+01 1.552000e+00 2.782874e+06 7.374617e+06 1.797145e+00 6.693333e-01 2.788812e+06 7.390353e+06 7.767111e-01 1.386000e+00 2.048728e+07 5.429129e+07 1.181531e+01
2.300000e+01 2.861281e+08 1.079940e+02 2.325710e+02 1.110875e+04 3.554317e+07 9.883556e+01 2.619142e+02 1.461730e+03 2.228367e+05 5.463574e+02 1.432181e+03 5.026158e+01 5.853427e+06 6.934259e+02 1.837579e+03 1.688916e+03 1.059247e+05 4.571990e+02 1.211577e+03 2.015117e+01 9.652398e+05 4.185613e+02 1.109187e+03 1.681094e+02 5.736002e+04 6.552715e+02 1.736470e+03 1.563970e+01 2.090414e+04 1.112868e+03 2.949101e+03 9.679967e+00 5.149180e+02 6.929690e+02 1.836368e+03 1.484737e-01 2.364616e+07 5.005097e+02 1.326351e+03 4.924599e+03 1.514769e+08 2.878614e+02 7.628327e+02 1.814378e+04 1.071314e+04 3.698059e+02 9.799857e+02 1.648498e+00 6.566332e+04 1.438724e+03 3.812620e+03 3.930956e+01 4.974141e+06 2.182315e+03 5.783134e+03 4.516824e+03 1.283592e+06 3.625934e+03 9.608726e+03 1.936622e+03 9.097414e+04 1.875604e+03 4.970349e+03 7.099973e+01 4.312157e+06 3.490899e+03 9.250884e+03 6.263681e+03 3.158336e+07 1.806669e+02 4.787672e+02 2.374295e+03 2.082962e+07 3.947439e+02 1.046071e+03 3.421326e+03 2.335644e+05 3.925132e+02 1.040160e+03 3.814685e+01 1.933826e+07 3.910281e+03 1.036256e+04 3.146536e+04 3.198704e+05 8.774271e+02 2.325182e+03 1.167839e+02 3.321398e+06 2.977705e+03 7.890917e+03 4.115288e+03 1.516762e+06 2.810515e+03 7.447866e+03 1.773786e+03 2.031232e+03 1.083884e+04 2.872292e+04 9.160939e+00 5.561195e+03 1.783441e+05 4.726120e+05 4.126907e+02 1.357456e+02 4.080105e+05 1.081228e+06 2.304596e+01 1.629600e+00 2.782971e+06 7.374876e+06 1.887068e+00 7.028000e-01 2.789207e+06 7.391400e+06 8.156621e-01 1.455300e+00 2.048732e+07 5.429140e+07 1.240610e+01
2.400000e+01 2.859443e+08 1.080185e+02 2.327951e+02 1.110973e+04 3.549994e+07 9.890512e+01 2.620986e+02 1.460979e+03 2.328552e+05 5.506251e+02 1.443837e+03 5.294398e+01 6.100486e+06 6.959920e+02 1.844379e+03 1.766715e+03 1.102771e+05 4.537104e+02 1.202333e+03 2.081909e+01 1.003081e+06 4.150532e+02 1.099891e+03 1.732358e+02 5.955925e+04 6.520642e+02 1.727970e+03 1.615985e+01 2.176259e+04 1.129872e+03 2.994160e+03 1.023145e+01 5.385172e+02 7.103826e+02 1.882514e+03 1.591804e-01 2.470513e+07 5.178119e+02 1.372201e+03 5.323005e+03 1.583185e+08 2.986173e+02 7.913359e+02 1.967181e+04 1.119421e+04 3.730035e+02 9.884594e+02 1.737417e+00 6.764848e+04 1.431638e+03 3.793840e+03 4.029850e+01 5.187942e+06 2.248398e+03 5.958254e+03 4.853623e+03 1.327881e+06 3.704661e+03 9.817353e+03 2.046941e+03 9.515797e+04 1.951128e+03 5.170489e+03 7.725537e+01 4.452160e+06 3.552561e+03 9.414287e+03 6.581275e+03 3.252417e+07 1.778761e+02 4.713716e+02 2.407252e+03 2.094839e+07 3.960363e+02 1.049496e+03 3.452100e+03 2.371109e+05 3.937861e+02 1.043533e+03 3.885166e+01 1.960581e+07 3.963689e+03 1.050411e+04 3.233643e+04 3.195374e+05 8.818571e+02 2.336921e+03 1.172513e+02 3.353036e+06 3.003257e+03 7.958632e+03 4.190139e+03 1.516748e+06 2.811011e+03 7.449180e+03 1.774083e+03 2.021456e+03 1.084007e+04 2.872618e+04 9.117883e+00 5.561163e+03 1.784332e+05 4.728479e+05 4.128944e+02 1.356981e+02 4.080967e+05 1.081456e+06 2.304276e+01 1.707200e+00 2.783074e+06 7.375147e+06 1.977001e+00 7.362667e-01 2.789604e+06 7.392452e+06 8.546248e-01 1.524600e+00 2.048737e+07 5.429152e+07 1.299690e+01
2.500000e+01 2.857574e+08 1.080437e+02 2.330193e+02 1.111059e+04 3.545660e+07 9.897498e+01 2.622837e+02 1.460227e+03 2.428658e+05 5.551414e+02 1.456106e+03 5.568482e+01 6.347462e+06 6.992285e+02 1.852956e+03 1.846788e+03 1.146136e+05 4.508570e+02 1.194771e+03 2.150169e+01 1.040536e+06 4.122308e+02 1.092412e+03 1.784823e+02 6.174454e+04 6.497396e+02 1.721810e+03 1.669305e+01 2.261993e+04 1.147505e+03 3.040889e+03 1.080049e+01 5.620877e+02 7.277009e+02 1.928407e+03 1.701981e-01 2.575758e+07 5.347446e+02 1.417073e+03 5.731247e+03 1.651230e+08 3.092668e+02 8.195569e+02 2.124901e+04 1.167488e+04 3.764741e+02 9.976565e+02 1.828881e+00 6.963236e+04 1.425571e+03 3.777764e+03 4.130454e+01 5.401686e+06 2.315478e+03 6.136016e+03 5.204364e+03 1.372163e+06 3.785474e+03 1.003151e+04 2.161343e+03 9.934023e+04 2.026938e+03 5.371387e+03 8.378445e+01 4.592163e+06 3.616054e+03 9.582543e+03 6.909552e+03 3.346492e+07 1.752752e+02 4.644792e+02 2.440664e+03 2.106711e+07 3.973146e+02 1.052884e+03 3.482869e+03 2.406522e+05 3.950715e+02 1.046939e+03 3.956063e+01 1.987335e+07 4.016101e+03 1.064301e+04 3.321114e+04 3.191920e+05 8.863275e+02 2.348768e+03 1.177183e+02 3.384670e+06 3.028388e+03 8.025227e+03 4.265063e+03 1.516735e+06 2.811509e+03 7.450499e+03 1.774381e+03 2.011838e+03 1.084132e+04 2.872949e+04 9.075550e+00 5.561131e+03 1.785258e+05 4.730934e+05 4.131064e+02 1.356505e+02 4.081835e+05 1.081686e+06 2.303959e+01 1.784800e+00 2.783181e+06 7.375430e+06 2.066944e+00 7.697333e-01 2.790003e+06 7.393508e+06 8.935990e-01 1.593900e+00 2.048741e+07 5.429163e+07 1.358770e+01
2.600000e+01 2.855676e+08 1.080696e+02 2.332431e+02 1.111133e+04 3.541315e+07 9.904515e+01 2.624697e+02 1.459471e+03 2.528684e+05 5.598461e+02 1.468834e+03 5.848074e+01 6.594353e+06 7.030101e+02 1.862977e+03 1.928997e+03 1.189335e+05 4.485478e+02 1.188652e+03 2.219783e+01 1.077585e+06 4.099965e+02 1.086491e+03 1.838355e+02 6.391515e+04 6.481815e+02 1.717681e+03 1.723845e+01 2.347613e+04 1.165656e+03 3.088987e+03 1.138661e+01 5.856282e+02 7.448812e+02 1.973935e+03 1.815126e-01 2.680325e+07 5.512851e+02 1.460905e+03 6.148391e+03 1.718894e+08 3.197912e+02 8.474468e+02 2.287248e+04 1.215517e+04 3.801592e+02 1.007422e+03 1.922757e+00 7.161492e+04 1.420389e+03 3.764031e+03 4.232614e+01 5.615371e+06 2.383263e+03 6.315646e+03 5.568626e+03 1.416440e+06 3.868001e+03 1.025020e+04 2.279725e+03 1.035209e+05 2.102817e+03 5.572465e+03 9.057899e+01 4.732165e+06 3.681052e+03 9.754789e+03 7.248190e+03 3.440562e+07 1.728478e+02 4.580465e+02 2.474519e+03 2.118577e+07 3.985779e+02 1.056231e+03 3.513624e+03 2.441881e+05 3.963710e+02 1.050383e+03 4.027393e+01 2.014089e+07 4.067426e+03 1.077904e+04 3.408840e+04 3.188338e+05 8.908403e+02 2.360727e+03 1.181849e+02 3.416300e+06 3.053021e+03 8.090506e+03 4.339938e+03 1.516721e+06 2.812008e+03 7.451821e+03 1.774680e+03 2.002402e+03 1.084258e+04 2.873285e+04 9.034035e+00 5.561100e+03 1.786218e+05 4.733478e+05 4.133262e+02 1.356031e+02 4.082708e+05 1.081918e+06 2.303645e+01 1.862400e+00 2.783292e+06 7.375725e+06 2.156897e+00 8.032000e-01 2.790401e+06 7.394564e+06 9.325843e-01 1.663200e+00 2.048745e+07 5.429175e+07 1.417850e+01
2.700000e+01 2.853746e+08 1.080961e+02 2.334664e+02 1.111195e+04 3.536951e+07 9.911575e+01 2.626567e+02 1.458711e+03 2.628625e+05 5.646970e+02 1.481913e+03 6.132939e+01 6.841156e+06 7.072456e+02 1.874201e+03 2.013249e+03 1.232360e+05 4.467119e+02 1.183787e+03 2.290672e+01 1.114212e+06 4.082728e+02 1.081923e+03 1.892849e+02 6.607024e+04 6.472940e+02 1.715329e+03 1.779529e+01 2.433114e+04 1.184251e+03 3.138266e+03 1.198958e+01 6.091376e+02 7.618925e+02 2.019015e+03 1.931109e-01 2.784191e+07 5.674244e+02 1.503675e+03 6.573624e+03 1.786160e+08 3.301830e+02 8.749849e+02 2.453990e+04 1.263506e+04 3.840157e+02 1.017642e+03 2.018943e+00 7.359612e+04 1.415992e+03 3.752379e+03 4.336241e+01 5.828997e+06 2.451599e+03 6.496737e+03 5.946220e+03 1.460711e+06 3.952047e+03 1.047292e+04 2.402061e+03 1.077001e+05 2.178678e+03 5.773497e+03 9.763532e+01 4.872167e+06 3.747374e+03 9.930540e+03 7.597083e+03 3.534626e+07 1.705806e+02 4.520386e+02 2.508827e+03 2.130439e+07 3.998267e+02 1.059541e+03 3.544366e+03 2.477182e+05 3.976908e+02 1.053881e+03 4.099219e+01 2.040841e+07 4.117656e+03 1.091216e+04 3.496777e+04 3.184625e+05 8.953955e+02 2.372798e+03 1.186509e+02 3.447927e+06 3.077121e+03 8.154370e+03 4.414691e+03 1.516708e+06 2.812509e+03 7.453148e+03 1.774980e+03 1.993132e+03 1.084386e+04 2.873624e+04 8.993275e+00 5.561068e+03 1.787214e+05 4.736118e+05 4.135543e+02 1.355557e+02 4.083585e+05 1.082150e+06 2.303335e+01 1.940000e+00 2.783407e+06 7.376030e+06 2.246861e+00 8.366667e-01 2.790801e+06 7.395623e+06 9.715812e-01 1.663200e+00 2.048754e+07 5.429197e+07 1.417855e+01
2.800000e+01 2.851791e+08 1.081234e+02 2.336889e+02 1.111246e+04 3.532576e+07 9.918664e+01 2.628446e+02 1.457949e+03 2.728485e+05 5.696420e+02 1.495208e+03 6.422659e+01 7.087874e+06 7.118268e+02 1.886341e+03 2.099366e+03 1.275213e+05 4.452741e+02 1.179976e+03 2.362695e+01 1.150422e+06 4.069749e+02 1.078484e+03 1.948150e+02 6.820994e+04 6.469604e+02 1.714445e+03 1.836213e+01 2.518501e+04 1.203129e+03 3.188292e+03 1.260817e+01 6.326170e+02 7.786709e+02 2.063478e+03 2.049710e-01 2.887385e+07 5.831324e+02 1.545301e+03 7.005992e+03 1.853044e+08 3.404187e+02 9.021094e+02 2.624804e+04 1.311455e+04 3.879909e+02 1.028176e+03 2.117253e+00 7.557597e+04 1.412251e+03 3.742466e+03 4.441129e+01 6.042568e+06 2.520178e+03 6.678471e+03 6.336515e+03 1.504988e+06 4.037183e+03 1.069854e+04 2.528188e+03 1.118778e+05 2.254274e+03 5.973825e+03 1.049417e+02 5.012168e+06 3.814637e+03 1.010879e+04 7.955667e+03 3.628682e+07 1.684570e+02 4.464111e+02 2.543524e+03 2.142285e+07 4.010550e+02 1.062796e+03 3.575023e+03 2.512425e+05 3.990141e+02 1.057387e+03 4.171374e+01 2.067600e+07 4.166686e+03 1.104211e+04 3.584809e+04 3.180792e+05 8.999842e+02 2.384958e+03 1.191154e+02 3.479550e+06 3.100597e+03 8.216583e+03 4.489171e+03 1.516694e+06 2.813011e+03 7.454479e+03 1.775282e+03 1.984035e+03 1.084516e+04 2.873966e+04 8.953296e+00 5.561036e+03 1.788246e+05 4.738852e+05 4.137907e+02 1.355084e+02 4.084468e+05 1.082384e+06 2.303030e+01 2.017600e+00 2.783527e+06 7.376348e+06 2.336836e+00 8.701333e-01 2.791202e+06 7.396686e+06 1.010590e+00 1.663200e+00 2.048762e+07 5.429220e+07 1.417861e+01
2.900000e+01 2.849809e+08 1.081512e+02 2.339105e+02 1.111284e+04 3.528194e+07 9.925779e+01 2.630331e+02 1.457185e+03 2.828260e+05 5.746518e+02 1.508646e+03 6.717004e+01 7.334505e+06 7.166896e+02 1.899228e+03 2.187256e+03 1.317887e+05 4.441823e+02 1.177083e+03 2.435774e+01 1.186202e+06 4.060472e+02 1.076025e+03 2.004163e+02 7.033366e+04 6.471031e+02 1.714823e+03 1.893801e+01 2.603770e+04 1.222195e+03 3.238817e+03 1.324161e+01 6.560656e+02 7.951824e+02 2.107233e+03 2.170760e-01 2.989893e+07 5.983942e+02 1.585745e+03 7.444589e+03 1.919539e+08 3.504823e+02 9.287782e+02 2.799373e+04 1.359364e+04 3.920550e+02 1.038946e+03 2.217586e+00 7.755445e+04 1.409090e+03 3.734089e+03 4.547191e+01 6.256085e+06 2.588878e+03 6.860527e+03 6.739257e+03 1.549273e+06 4.123242e+03 1.092659e+04 2.658059e+03 1.160540e+05 2.329534e+03 6.173265e+03 1.124934e+02 5.152169e+06 3.882682e+03 1.028911e+04 8.323761e+03 3.722733e+07 1.664657e+02 4.411342e+02 2.578603e+03 2.154126e+07 4.022633e+02 1.065998e+03 3.605613e+03 2.547612e+05 4.003319e+02 1.060880e+03 4.243763e+01 2.094357e+07 4.214479e+03 1.116878e+04 3.672855e+04 3.176839e+05 9.046050e+02 2.397203e+03 1.195782e+02 3.511169e+06 3.123426e+03 8.277078e+03 4.563318e+03 1.516681e+06 2.813515e+03 7.455814e+03 1.775584e+03 1.975135e+03 1.084646e+04 2.874311e+04 8.914201e+00 5.561005e+03 1.789310e+05 4.741672e+05 4.140346e+02 1.354613e+02 4.085354e+05 1.082619e+06 2.302728e+01 2.095200e+00 2.783653e+06 7.376682e+06 2.426825e+00 9.036000e-01 2.791601e+06 7.397743e+06 1.049608e+00 1.663200e+00 2.048771e+07 5.429243e+07 1.417867e+01
2.950000e+01 2.847795e+08 1.081796e+02 2.341317e+02 1.111309e+04 3.523796e+07 9.932934e+01 2.632228e+02 1.456418e+03 2.927946e+05 5.797241e+02 1.522233e+03 7.016034e+01 7.581043e+06 7.218208e+02 1.912825e+03 2.276963e+03 1.360370e+05 4.434089e+02 1.175034e+03 2.509916e+01 1.221525e+06 4.054614e+02 1.074473e+03 2.060866e+02 7.244022e+04 6.476954e+02 1.716393e+03 1.952308e+01 2.688913e+04 1.241456e+03 3.289859e+03 1.389011e+01 6.794814e+02 8.114444e+02 2.150328e+03 2.294215e-01 3.091669e+07 6.132302e+02 1.625060e+03 7.888860e+03 1.985618e+08 3.603863e+02 9.550238e+02 2.977568e+04 1.407230e+04 3.962052e+02 1.049944e+03 2.319973e+00 7.953146e+04 1.406491e+03 3.727202e+03 4.654508e+01 6.469545e+06 2.657821e+03 7.043225e+03 7.154794e+03 1.593554e+06 4.210383e+03 1.115751e+04 2.791811e+03 1.202287e+05 2.404625e+03 6.372255e+03 1.202965e+02 5.292169e+06 3.951621e+03 1.047180e+04 8.701752e+03 3.816778e+07 1.646004e+02 4.361912e+02 2.614120e+03 2.165960e+07 4.034572e+02 1.069162e+03 3.636182e+03 2.582736e+05 4.016639e+02 1.064409e+03 4.316587e+01 2.121114e+07 4.261179e+03 1.129254e+04 3.760999e+04 3.172756e+05 9.092631e+02 2.409547e+03 1.200394e+02 3.542785e+06 3.145670e+03 8.336025e+03 4.637199e+03 1.516668e+06 2.814021e+03 7.457155e+03 1.775888e+03 1.966410e+03 1.084777e+04 2.874659e+04 8.875894e+00 5.560973e+03 1.790409e+05 4.744585e+05 4.142866e+02 1.354142e+02 4.086245e+05 1.082855e+06 2.302430e+01 2.095200e+00 2.783859e+06 7.377228e+06 2.427004e+00 9.036000e-01 2.792380e+06 7.399808e+06 1.049901e+00 1.663200e+00 2.048779e+07 5.429265e+07 1.417873e+01
