Time HEP_juv_0_Migrating_Biomass(tonnes) HEP_juv_0_Total_biomass(tonnes) HEP_juv_0_Prop_Migrating HEP_ad_0_Migrating_Biomass(tonnes) HEP_ad_0_Total_biomass(tonnes) HEP_ad_0_Prop_Migrating HEC_juv_0_Migrating_Biomass(tonnes) HEC_juv_0_Total_biomass(tonnes) HEC_juv_0_Prop_Migrating HEC_ad_0_Migrating_Biomass(tonnes) HEC_ad_0_Total_biomass(tonnes) HEC_ad_0_Prop_Migrating CHY_juv_0_Migrating_Biomass(tonnes) CHY_juv_0_Total_biomass(tonnes) CHY_juv_0_Prop_Migrating CHY_ad_0_Migrating_Biomass(tonnes) CHY_ad_0_Total_biomass(tonnes) CHY_ad_0_Prop_Migrating CHS_juv_0_Migrating_Biomass(tonnes) CHS_juv_0_Total_biomass(tonnes) CHS_juv_0_Prop_Migrating CHS_ad_0_Migrating_Biomass(tonnes) CHS_ad_0_Total_biomass(tonnes) CHS_ad_0_Prop_Migrating CSY_juv_0_Migrating_Biomass(tonnes) CSY_juv_0_Total_biomass(tonnes) CSY_juv_0_Prop_Migrating CSY_ad_0_Migrating_Biomass(tonnes) CSY_ad_0_Total_biomass(tonnes) CSY_ad_0_Prop_Migrating CSS_juv_0_Migrating_Biomass(tonnes) CSS_juv_0_Total_biomass(tonnes) CSS_juv_0_Prop_Migrating CSS_ad_0_Migrating_Biomass(tonnes) CSS_ad_0_Total_biomass(tonnes) CSS_ad_0_Prop_Migrating CSN_juv_0_Migrating_Biomass(tonnes) CSN_juv_0_Total_biomass(tonnes) CSN_juv_0_Prop_Migrating CSN_ad_0_Migrating_Biomass(tonnes) CSN_ad_0_Total_biomass(tonnes) CSN_ad_0_Prop_Migrating CDS_juv_0_Migrating_Biomass(tonnes) CDS_juv_0_Total_biomass(tonnes) CDS_juv_0_Prop_Migrating CDS_ad_0_Migrating_Biomass(tonnes) CDS_ad_0_Total_biomass(tonnes) CDS_ad_0_Prop_Migrating CNY_juv_0_Migrating_Biomass(tonnes) CNY_juv_0_Total_biomass(tonnes) CNY_juv_0_Prop_Migrating CNY_ad_0_Migrating_Biomass(tonnes) CNY_ad_0_Total_biomass(tonnes) CNY_ad_0_Prop_Migrating CNS_juv_0_Migrating_Biomass(tonnes) CNS_juv_0_Total_biomass(tonnes) CNS_juv_0_Prop_Migrating CNS_ad_0_Migrating_Biomass(tonnes) CNS_ad_0_Total_biomass(tonnes) CNS_ad_0_Prop_Migrating CHC_juv_0_Migrating_Biomass(tonnes) CHC_juv_0_Total_biomass(tonnes) CHC_juv_0_Prop_Migrating CHC_ad_0_Migrating_Biomass(tonnes) CHC_ad_0_Total_biomass(tonnes) CHC_ad_0_Prop_Migrating CYE_juv_0_Migrating_Biomass(tonnes) CYE_juv_0_Total_biomass(tonnes) CYE_juv_0_Prop_Migrating CYE_ad_0_Migrating_Biomass(tonnes) CYE_ad_0_Total_biomass(tonnes) CYE_ad_0_Prop_Migrating CKS_juv_0_Migrating_Biomass(tonnes) CKS_juv_0_Total_biomass(tonnes) CKS_juv_0_Prop_Migrating CKS_ad_0_Migrating_Biomass(tonnes) CKS_ad_0_Total_biomass(tonnes) CKS_ad_0_Prop_Migrating COH_juv_0_Migrating_Biomass(tonnes) COH_juv_0_Total_biomass(tonnes) COH_juv_0_Prop_Migrating COH_ad_0_Migrating_Biomass(tonnes) COH_ad_0_Total_biomass(tonnes) COH_ad_0_Prop_Migrating COS_juv_0_Migrating_Biomass(tonnes) COS_juv_0_Total_biomass(tonnes) COS_juv_0_Prop_Migrating COS_ad_0_Migrating_Biomass(tonnes) COS_ad_0_Total_biomass(tonnes) COS_ad_0_Prop_Migrating COD_juv_0_Migrating_Biomass(tonnes) COD_juv_0_Total_biomass(tonnes) COD_juv_0_Prop_Migrating COD_ad_0_Migrating_Biomass(tonnes) COD_ad_0_Total_biomass(tonnes) COD_ad_0_Prop_Migrating COY_juv_0_Migrating_Biomass(tonnes) COY_juv_0_Total_biomass(tonnes) COY_juv_0_Prop_Migrating COY_ad_0_Migrating_Biomass(tonnes) COY_ad_0_Total_biomass(tonnes) COY_ad_0_Prop_Migrating CMS_juv_0_Migrating_Biomass(tonnes) CMS_juv_0_Total_biomass(tonnes) CMS_juv_0_Prop_Migrating CMS_ad_0_Migrating_Biomass(tonnes) CMS_ad_0_Total_biomass(tonnes) CMS_ad_0_Prop_Migrating CMF_juv_0_Migrating_Biomass(tonnes) CMF_juv_0_Total_biomass(tonnes) CMF_juv_0_Prop_Migrating CMF_ad_0_Migrating_Biomass(tonnes) CMF_ad_0_Total_biomass(tonnes) CMF_ad_0_Prop_Migrating CMH_juv_0_Migrating_Biomass(tonnes) CMH_juv_0_Total_biomass(tonnes) CMH_juv_0_Prop_Migrating CMH_ad_0_Migrating_Biomass(tonnes) CMH_ad_0_Total_biomass(tonnes) CMH_ad_0_Prop_Migrating PIS_juv_0_Migrating_Biomass(tonnes) PIS_juv_0_Total_biomass(tonnes) PIS_juv_0_Prop_Migrating PIS_ad_0_Migrating_Biomass(tonnes) PIS_ad_0_Total_biomass(tonnes) PIS_ad_0_Prop_Migrating SAL_juv_0_Migrating_Biomass(tonnes) SAL_juv_0_Total_biomass(tonnes) SAL_juv_0_Prop_Migrating SAL_ad_0_Migrating_Biomass(tonnes) SAL_ad_0_Total_biomass(tonnes) SAL_ad_0_Prop_Migrating SAF_juv_0_Migrating_Biomass(tonnes) SAF_juv_0_Total_biomass(tonnes) SAF_juv_0_Prop_Migrating SAF_ad_0_Migrating_Biomass(tonnes) SAF_ad_0_Total_biomass(tonnes) SAF_ad_0_Prop_Migrating DOG_juv_0_Migrating_Biomass(tonnes) DOG_juv_0_Total_biomass(tonnes) DOG_juv_0_Prop_Migrating DOG_ad_0_Migrating_Biomass(tonnes) DOG_ad_0_Total_biomass(tonnes) DOG_ad_0_Prop_Migrating BE_juv_0_Migrating_Biomass(tonnes) BE_juv_0_Total_biomass(tonnes) BE_juv_0_Prop_Migrating BE_ad_0_Migrating_Biomass(tonnes) BE_ad_0_Total_biomass(tonnes) BE_ad_0_Prop_Migrating BE_juv_1_Migrating_Biomass(tonnes) BE_juv_1_Total_biomass(tonnes) BE_juv_1_Prop_Migrating BE_ad_1_Migrating_Biomass(tonnes) BE_ad_1_Total_biomass(tonnes) BE_ad_1_Prop_Migrating CSL_juv_0_Migrating_Biomass(tonnes) CSL_juv_0_Total_biomass(tonnes) CSL_juv_0_Prop_Migrating CSL_ad_0_Migrating_Biomass(tonnes) CSL_ad_0_Total_biomass(tonnes) CSL_ad_0_Prop_Migrating PIN_juv_0_Migrating_Biomass(tonnes) PIN_juv_0_Total_biomass(tonnes) PIN_juv_0_Prop_Migrating PIN_ad_0_Migrating_Biomass(tonnes) PIN_ad_0_Total_biomass(tonnes) PIN_ad_0_Prop_Migrating ROR_juv_0_Migrating_Biomass(tonnes) ROR_juv_0_Total_biomass(tonnes) ROR_juv_0_Prop_Migrating ROR_ad_0_Migrating_Biomass(tonnes) ROR_ad_0_Total_biomass(tonnes) ROR_ad_0_Prop_Migrating TOR_juv_0_Migrating_Biomass(tonnes) TOR_juv_0_Total_biomass(tonnes) TOR_juv_0_Prop_Migrating TOR_ad_0_Migrating_Biomass(tonnes) TOR_ad_0_Total_biomass(tonnes) TOR_ad_0_Prop_Migrating TOR_juv_1_Migrating_Biomass(tonnes) TOR_juv_1_Total_biomass(tonnes) TOR_juv_1_Prop_Migrating TOR_ad_1_Migrating_Biomass(tonnes) TOR_ad_1_Total_biomass(tonnes) TOR_ad_1_Prop_Migrating HUW_juv_0_Migrating_Biomass(tonnes) HUW_juv_0_Total_biomass(tonnes) HUW_juv_0_Prop_Migrating HUW_ad_0_Migrating_Biomass(tonnes) HUW_ad_0_Total_biomass(tonnes) HUW_ad_0_Prop_Migrating
0.000000e+00 0.000000e+00 5.654993e+03 0.000000e+00 0.000000e+00 7.189094e+03 0.000000e+00 0.000000e+00 4.263413e+02 0.000000e+00 0.000000e+00 1.051442e+03 0.000000e+00 1.578341e+01 3.120174e+01 5.058504e-01 1.413709e+02 1.072375e+02 1.318297e+00 5.688781e+02 1.532803e+03 3.711358e-01 7.369727e+03 6.103850e+03 1.207390e+00 4.860166e+00 1.800028e+01 2.700049e-01 4.331071e+01 4.057575e+01 1.067404e+00 4.739609e+01 1.789085e+02 2.649181e-01 6.107395e+02 5.480968e+02 1.114291e+00 4.063096e+00 1.534352e+01 2.648086e-01 5.228359e+01 4.693247e+01 1.114017e+00 2.888655e+00 6.701850e+00 4.310235e-01 3.546492e+01 2.854759e+01 1.242309e+00 1.768874e-02 3.708843e-02 4.769343e-01 1.642059e-01 1.326833e-01 1.237578e+00 1.815520e+00 4.025246e+00 4.510333e-01 2.358743e+01 1.881765e+01 1.253474e+00 1.091785e+01 2.500405e+01 4.366432e-01 1.014363e+02 8.166083e+01 1.242166e+00 7.808317e-01 1.543424e+00 5.059088e-01 1.087083e+01 8.531274e+00 1.274233e+00 2.080059e+01 5.603896e+01 3.711809e-01 2.695116e+02 2.232176e+02 1.207394e+00 3.114880e+01 5.877119e+02 5.300012e-02 2.343693e+02 6.383380e+02 3.671555e-01 0.000000e+00 3.527470e+02 0.000000e+00 2.020989e+02 4.509162e+02 4.481961e-01 0.000000e+00 2.871570e+00 0.000000e+00 4.776010e+00 5.714193e+00 8.358152e-01 0.000000e+00 1.389060e+03 0.000000e+00 9.912117e+02 1.903025e+03 5.208612e-01 6.151468e+03 7.913945e+03 7.772947e-01 4.862205e+04 3.326393e+04 1.461705e+00 1.431847e+04 1.705342e+04 8.396243e-01 8.061354e+04 5.678132e+04 1.419719e+00 8.234155e+01 1.059336e+02 7.772944e-01 6.508407e+02 4.452651e+02 1.461692e+00 0.000000e+00 1.212707e+04 0.000000e+00 8.669391e+03 6.301791e+03 1.375703e+00 7.279719e+01 1.038933e+02 7.006922e-01 9.938318e+02 7.741520e+02 1.283768e+00 2.326113e+03 6.267569e+03 3.711349e-01 3.013425e+04 2.495816e+04 1.207391e+00 0.000000e+00 4.089512e+03 0.000000e+00 0.000000e+00 3.829108e+03 0.000000e+00 0.000000e+00 6.052500e+00 0.000000e+00 0.000000e+00 4.603500e+00 0.000000e+00 0.000000e+00 6.052500e+00 0.000000e+00 0.000000e+00 4.603500e+00 0.000000e+00 0.000000e+00 2.955010e+02 0.000000e+00 0.000000e+00 1.130480e+02 0.000000e+00 0.000000e+00 1.103634e+01 0.000000e+00 0.000000e+00 1.210266e+01 0.000000e+00 6.148534e+01 4.181003e+01 1.470588e+00 6.104310e+02 4.057321e+02 1.504517e+00 2.794788e+01 1.900456e+01 1.470588e+00 2.629095e+02 1.747176e+02 1.504768e+00 0.000000e+00 1.900456e+01 0.000000e+00 0.000000e+00 1.747176e+02 0.000000e+00 8.744706e+01 5.962300e+01 1.466667e+00 6.725998e+02 4.464574e+02 1.506526e+00
1.000000e+00 0.000000e+00 5.656786e+03 0.000000e+00 0.000000e+00 7.201118e+03 0.000000e+00 0.000000e+00 4.256419e+02 0.000000e+00 0.000000e+00 1.051228e+03 0.000000e+00 1.581363e+01 3.159536e+01 5.005049e-01 1.415160e+02 1.073844e+02 1.317845e+00 5.699735e+02 1.565540e+03 3.640746e-01 7.375098e+03 6.121851e+03 1.204717e+00 4.869940e+00 1.820857e+01 2.674532e-01 4.335481e+01 4.063383e+01 1.066963e+00 4.749119e+01 1.809012e+02 2.625256e-01 6.111763e+02 5.487223e+02 1.113817e+00 4.071158e+00 1.561294e+01 2.607554e-01 5.232109e+01 4.697668e+01 1.113767e+00 2.894050e+00 6.956642e+00 4.160125e-01 3.549000e+01 2.857570e+01 1.241965e+00 1.772436e-02 3.855963e-02 4.596610e-01 1.643741e-01 1.329096e-01 1.236736e+00 1.819168e+00 4.176865e+00 4.355342e-01 2.360437e+01 1.883866e+01 1.252975e+00 1.093670e+01 2.535635e+01 4.313201e-01 1.014905e+02 8.173758e+01 1.241663e+00 7.823050e-01 1.560813e+00 5.012164e-01 1.087950e+01 8.539678e+00 1.273995e+00 2.084015e+01 5.709599e+01 3.650019e-01 2.697087e+02 2.234524e+02 1.207007e+00 3.116457e+01 6.714629e+02 4.641295e-02 2.348154e+02 6.584632e+02 3.566112e-01 0.000000e+00 4.213041e+02 0.000000e+00 2.023290e+02 4.692629e+02 4.311635e-01 0.000000e+00 3.308208e+00 0.000000e+00 4.781644e+00 5.869041e+00 8.147232e-01 0.000000e+00 1.605048e+03 0.000000e+00 9.923722e+02 1.973487e+03 5.028522e-01 6.160305e+03 7.937159e+03 7.761347e-01 4.867662e+04 3.330403e+04 1.461583e+00 1.433904e+04 1.709329e+04 8.388692e-01 8.070467e+04 5.684996e+04 1.419608e+00 8.249752e+01 1.064763e+02 7.747968e-01 6.515942e+02 4.458641e+02 1.461419e+00 0.000000e+00 1.354729e+04 0.000000e+00 8.677657e+03 6.365550e+03 1.363222e+00 7.293419e+01 1.042147e+02 6.998452e-01 9.949203e+02 7.757940e+02 1.282454e+00 2.330699e+03 6.387944e+03 3.648591e-01 3.015604e+04 2.499900e+04 1.206290e+00 2.455465e+02 4.092441e+03 6.000000e-02 1.148790e+02 3.829301e+03 3.000000e-02 0.000000e+00 5.756660e+00 0.000000e+00 0.000000e+00 4.605684e+00 0.000000e+00 0.000000e+00 5.756660e+00 0.000000e+00 0.000000e+00 4.605684e+00 0.000000e+00 0.000000e+00 2.963354e+02 0.000000e+00 0.000000e+00 1.131541e+02 0.000000e+00 0.000000e+00 1.101795e+01 0.000000e+00 0.000000e+00 1.210709e+01 0.000000e+00 6.148534e+01 4.181003e+01 1.470588e+00 6.104310e+02 4.057321e+02 1.504517e+00 2.794788e+01 1.900456e+01 1.470588e+00 2.629095e+02 1.747176e+02 1.504768e+00 0.000000e+00 1.900456e+01 0.000000e+00 0.000000e+00 1.747176e+02 0.000000e+00 8.744706e+01 5.962300e+01 1.466667e+00 6.725998e+02 4.464574e+02 1.506526e+00
2.000000e+00 0.000000e+00 5.656751e+03 0.000000e+00 0.000000e+00 7.205157e+03 0.000000e+00 0.000000e+00 4.251633e+02 0.000000e+00 0.000000e+00 1.051098e+03 0.000000e+00 0.000000e+00 5.865860e+00 0.000000e+00 1.575020e+02 1.090803e+02 1.443909e+00 0.000000e+00 3.902699e+02 0.000000e+00 7.951393e+03 6.095429e+03 1.304484e+00 0.000000e+00 4.927560e+00 0.000000e+00 4.827728e+01 3.767856e+01 1.281293e+00 0.000000e+00 5.139590e+01 0.000000e+00 6.591840e+02 5.310475e+02 1.241290e+00 0.000000e+00 4.501564e+00 0.000000e+00 5.643653e+01 4.550036e+01 1.240354e+00 0.000000e+00 1.728046e+00 0.000000e+00 3.841366e+01 2.915026e+01 1.317781e+00 0.000000e+00 7.668977e-03 0.000000e+00 1.822972e-01 1.281308e-01 1.422743e+00 0.000000e+00 9.614836e-01 0.000000e+00 2.544354e+01 1.916840e+01 1.327369e+00 0.000000e+00 7.239567e+00 0.000000e+00 1.124940e+02 8.684666e+01 1.295317e+00 0.000000e+00 2.881655e-01 0.000000e+00 1.167203e+01 8.612812e+00 1.355194e+00 0.000000e+00 1.414428e+01 0.000000e+00 2.907807e+02 2.228024e+02 1.305106e+00 0.000000e+00 4.081200e-29 0.000000e+00 2.664385e+02 8.798056e+02 3.028379e-01 0.000000e+00 4.081200e-29 0.000000e+00 2.025393e+02 6.701016e+02 3.022516e-01 0.000000e+00 4.081200e-29 0.000000e+00 4.786849e+00 6.903171e+00 6.934276e-01 0.000000e+00 4.081200e-29 0.000000e+00 9.934416e+02 2.647660e+03 3.752149e-01 0.000000e+00 1.792469e+03 0.000000e+00 5.490681e+04 3.903974e+04 1.406434e+00 0.000000e+00 2.776516e+03 0.000000e+00 9.516991e+04 7.054790e+04 1.349011e+00 0.000000e+00 2.443109e+01 0.000000e+00 7.350623e+02 5.226711e+02 1.406357e+00 0.000000e+00 4.081200e-29 0.000000e+00 8.682199e+03 2.002646e+04 4.335363e-01 0.000000e+00 3.143927e+01 0.000000e+00 1.069087e+03 7.925458e+02 1.348928e+00 0.000000e+00 1.581453e+03 0.000000e+00 3.251244e+04 2.491682e+04 1.304839e+00 7.368640e+02 4.093618e+03 1.800031e-01 3.446941e+02 3.829381e+03 9.001299e-02 0.000000e+00 5.685423e+00 0.000000e+00 0.000000e+00 4.606272e+00 0.000000e+00 0.000000e+00 5.685423e+00 0.000000e+00 0.000000e+00 4.606272e+00 0.000000e+00 0.000000e+00 2.965704e+02 0.000000e+00 0.000000e+00 1.131831e+02 0.000000e+00 0.000000e+00 1.101308e+01 0.000000e+00 0.000000e+00 1.210833e+01 0.000000e+00 5.465364e+01 3.716447e+01 1.470588e+00 -nan 4.076153e+02 -nan 2.484256e+01 1.689294e+01 1.470588e+00 2.643573e+02 1.757242e+02 1.504388e+00 0.000000e+00 1.689294e+01 0.000000e+00 0.000000e+00 1.757242e+02 0.000000e+00 7.651618e+01 5.217012e+01 1.466667e+00 -nan 4.477472e+02 -nan
3.000000e+00 0.000000e+00 5.656156e+03 0.000000e+00 0.000000e+00 7.208847e+03 0.000000e+00 0.000000e+00 4.246489e+02 0.000000e+00 0.000000e+00 1.050942e+03 0.000000e+00 0.000000e+00 7.161696e+00 0.000000e+00 1.576714e+02 1.092185e+02 1.443632e+00 0.000000e+00 4.130177e+02 0.000000e+00 7.957566e+03 6.103367e+03 1.303799e+00 0.000000e+00 5.218781e+00 0.000000e+00 4.832842e+01 3.772692e+01 1.281007e+00 0.000000e+00 5.297732e+01 0.000000e+00 6.596847e+02 5.315462e+02 1.241068e+00 0.000000e+00 4.676171e+00 0.000000e+00 5.647953e+01 4.554046e+01 1.240206e+00 0.000000e+00 1.890699e+00 0.000000e+00 3.844238e+01 2.917561e+01 1.317620e+00 0.000000e+00 9.690020e-03 0.000000e+00 1.824907e-01 1.282982e-01 1.422395e+00 0.000000e+00 3.833722e+01 0.000000e+00 2.546294e+01 1.918582e+01 1.327175e+00 0.000000e+00 1.543824e+02 0.000000e+00 1.125544e+02 8.690276e+01 1.295177e+00 0.000000e+00 3.172088e-01 0.000000e+00 1.168233e+01 8.621444e+00 1.355032e+00 0.000000e+00 1.474299e+01 0.000000e+00 2.910074e+02 2.230067e+02 1.304927e+00 0.000000e+00 1.787299e+01 0.000000e+00 2.668927e+02 9.046584e+02 2.950205e-01 0.000000e+00 3.194827e+00 0.000000e+00 2.027295e+02 6.965666e+02 2.910411e-01 0.000000e+00 2.623109e-01 0.000000e+00 4.791623e+00 7.109315e+00 6.739922e-01 0.000000e+00 8.807165e+00 0.000000e+00 9.944192e+02 2.747639e+03 3.619176e-01 0.000000e+00 1.816491e+03 0.000000e+00 5.498315e+04 3.910034e+04 1.406206e+00 0.000000e+00 2.808485e+03 0.000000e+00 9.531054e+04 7.066412e+04 1.348783e+00 0.000000e+00 2.506991e+01 0.000000e+00 7.360934e+02 5.234975e+02 1.406107e+00 0.000000e+00 1.447463e+01 0.000000e+00 8.683058e+03 2.080446e+04 4.173652e-01 0.000000e+00 3.198367e+01 0.000000e+00 1.070327e+03 7.936522e+02 1.348610e+00 0.000000e+00 1.652244e+03 0.000000e+00 3.253745e+04 2.494264e+04 1.304491e+00 1.226852e+03 4.094722e+03 2.996179e-01 5.738232e+02 3.829456e+03 1.498446e-01 0.000000e+00 5.615926e+00 0.000000e+00 0.000000e+00 4.606815e+00 0.000000e+00 0.000000e+00 5.615926e+00 0.000000e+00 0.000000e+00 4.606815e+00 0.000000e+00 0.000000e+00 2.966629e+02 0.000000e+00 0.000000e+00 1.132018e+02 0.000000e+00 0.000000e+00 1.100799e+01 0.000000e+00 0.000000e+00 1.210944e+01 0.000000e+00 5.465364e+01 3.725429e+01 1.467043e+00 -nan 4.076153e+02 -nan 2.484256e+01 1.693168e+01 1.467224e+00 2.643573e+02 1.757242e+02 1.504388e+00 0.000000e+00 1.693168e+01 0.000000e+00 0.000000e+00 1.757242e+02 0.000000e+00 7.040541e+01 4.859443e+01 1.448837e+00 -nan 3.770408e+02 -nan
4.000000e+00 0.000000e+00 5.655528e+03 0.000000e+00 0.000000e+00 7.212486e+03 0.000000e+00 0.000000e+00 4.241339e+02 0.000000e+00 0.000000e+00 1.050785e+03 0.000000e+00 0.000000e+00 8.532842e+00 0.000000e+00 1.578407e+02 1.093568e+02 1.443356e+00 0.000000e+00 4.385776e+02 0.000000e+00 7.963736e+03 6.111299e+03 1.303117e+00 0.000000e+00 5.530115e+00 0.000000e+00 4.837955e+01 3.777542e+01 1.280715e+00 0.000000e+00 5.476611e+01 0.000000e+00 6.601851e+02 5.320464e+02 1.240841e+00 0.000000e+00 4.868663e+00 0.000000e+00 5.652249e+01 4.558099e+01 1.240045e+00 0.000000e+00 2.073597e+00 0.000000e+00 3.847108e+01 2.920133e+01 1.317443e+00 0.000000e+00 1.229435e-02 0.000000e+00 1.826841e-01 1.284684e-01 1.422016e+00 0.000000e+00 1.041147e+02 0.000000e+00 2.548234e+01 1.920345e+01 1.326966e+00 0.000000e+00 3.965248e+02 0.000000e+00 1.126148e+02 8.695946e+01 1.295027e+00 0.000000e+00 3.494664e-01 0.000000e+00 1.169263e+01 8.630077e+00 1.354869e+00 0.000000e+00 1.536126e+01 0.000000e+00 2.912341e+02 2.232112e+02 1.304747e+00 0.000000e+00 5.072733e+01 0.000000e+00 2.673464e+02 9.295287e+02 2.876150e-01 0.000000e+00 1.037769e+01 0.000000e+00 2.029193e+02 7.230211e+02 2.806548e-01 0.000000e+00 8.213922e-01 0.000000e+00 4.796388e+00 7.315385e+00 6.556576e-01 0.000000e+00 2.767268e+01 0.000000e+00 9.953948e+02 2.847586e+03 3.495574e-01 0.000000e+00 1.841025e+03 0.000000e+00 5.505950e+04 3.916096e+04 1.405979e+00 0.000000e+00 2.840470e+03 0.000000e+00 9.545120e+04 7.078037e+04 1.348555e+00 0.000000e+00 2.571345e+01 0.000000e+00 7.371246e+02 5.243239e+02 1.405857e+00 0.000000e+00 4.056750e+01 0.000000e+00 8.683912e+03 2.157882e+04 4.024275e-01 0.000000e+00 3.253185e+01 0.000000e+00 1.071567e+03 7.947599e+02 1.348290e+00 0.000000e+00 1.723251e+03 0.000000e+00 3.256244e+04 2.496844e+04 1.304144e+00 1.713460e+03 4.095755e+03 4.183502e-01 8.013081e+02 3.829525e+03 2.092448e-01 0.000000e+00 5.548157e+00 0.000000e+00 0.000000e+00 4.607364e+00 0.000000e+00 0.000000e+00 5.548157e+00 0.000000e+00 0.000000e+00 4.607364e+00 0.000000e+00 0.000000e+00 2.967563e+02 0.000000e+00 0.000000e+00 1.132207e+02 0.000000e+00 0.000000e+00 1.100292e+01 0.000000e+00 0.000000e+00 1.211056e+01 0.000000e+00 5.465364e+01 3.734412e+01 1.463514e+00 -nan 4.076153e+02 -nan 2.484256e+01 1.697043e+01 1.463874e+00 2.643573e+02 1.757242e+02 1.504388e+00 0.000000e+00 1.697043e+01 0.000000e+00 0.000000e+00 1.757242e+02 0.000000e+00 7.040541e+01 4.918518e+01 1.431436e+00 -nan 3.770408e+02 -nan
5.000000e+00 0.000000e+00 5.654877e+03 0.000000e+00 0.000000e+00 7.216044e+03 0.000000e+00 0.000000e+00 4.236204e+02 0.000000e+00 0.000000e+00 1.050630e+03 0.000000e+00 0.000000e+00 9.976349e+00 0.000000e+00 1.580100e+02 1.094951e+02 1.443078e+00 0.000000e+00 4.667604e+02 0.000000e+00 7.969901e+03 6.119209e+03 1.302440e+00 0.000000e+00 5.860374e+00 0.000000e+00 4.843066e+01 3.782410e+01 1.280418e+00 0.000000e+00 5.674549e+01 0.000000e+00 6.606851e+02 5.325485e+02 1.240610e+00 0.000000e+00 5.077517e+00 0.000000e+00 5.656543e+01 4.562219e+01 1.239867e+00 0.000000e+00 2.274411e+00 0.000000e+00 3.849976e+01 2.922764e+01 1.317238e+00 0.000000e+00 1.543218e-02 0.000000e+00 1.828775e-01 1.286428e-01 1.421591e+00 0.000000e+00 1.966394e+02 0.000000e+00 2.550172e+01 1.922142e+01 1.326734e+00 0.000000e+00 7.295500e+02 0.000000e+00 1.126752e+02 8.701699e+01 1.294864e+00 0.000000e+00 3.847993e-01 0.000000e+00 1.170292e+01 8.638713e+00 1.354706e+00 0.000000e+00 1.599477e+01 0.000000e+00 2.914606e+02 2.234160e+02 1.304565e+00 0.000000e+00 9.815182e+01 0.000000e+00 2.677995e+02 9.542753e+02 2.806313e-01 0.000000e+00 2.143843e+01 0.000000e+00 2.031088e+02 7.493004e+02 2.710645e-01 0.000000e+00 1.668820e+00 0.000000e+00 4.801143e+00 7.520090e+00 6.384422e-01 0.000000e+00 5.631978e+01 0.000000e+00 9.963686e+02 2.946871e+03 3.381107e-01 0.000000e+00 1.865831e+03 0.000000e+00 5.513586e+04 3.922159e+04 1.405753e+00 0.000000e+00 2.872187e+03 0.000000e+00 9.559190e+04 7.089667e+04 1.348327e+00 0.000000e+00 2.635484e+01 0.000000e+00 7.381559e+02 5.251505e+02 1.405608e+00 0.000000e+00 7.799317e+01 0.000000e+00 8.684759e+03 2.234609e+04 3.886478e-01 0.000000e+00 3.308190e+01 0.000000e+00 1.072806e+03 7.958682e+02 1.347970e+00 0.000000e+00 1.793971e+03 0.000000e+00 3.258742e+04 2.499418e+04 1.303800e+00 2.194546e+03 4.096713e+03 5.356845e-01 1.026148e+03 3.829589e+03 2.679526e-01 0.000000e+00 5.482052e+00 0.000000e+00 0.000000e+00 4.607917e+00 0.000000e+00 0.000000e+00 5.482052e+00 0.000000e+00 0.000000e+00 4.607917e+00 0.000000e+00 0.000000e+00 2.968511e+02 0.000000e+00 0.000000e+00 1.132397e+02 0.000000e+00 0.000000e+00 1.099788e+01 0.000000e+00 0.000000e+00 1.211170e+01 0.000000e+00 5.465364e+01 3.743394e+01 1.460002e+00 -nan 4.076153e+02 -nan 2.484256e+01 1.700918e+01 1.460538e+00 2.643573e+02 1.757242e+02 1.504388e+00 0.000000e+00 1.700918e+01 0.000000e+00 0.000000e+00 1.757242e+02 0.000000e+00 7.040541e+01 4.977593e+01 1.414447e+00 -nan 3.770408e+02 -nan
