Time Box BB PB PL PS MA SG ZS ZM ZL ZG AUR SQX BMD BD BG BMS DUN BML PWN BFF BIV GEC BC HEP HEC FPS POP CHY CHS CSY CSS CSN CDS CNY CNS CHC CYE CKS CRH CRW CRC COH COS COD COY COR CDR CMS CMF CMH PIS SAL SAF FMM FVS ROC MRO DVR MVR SMD FDF HAP DOG SBL SSK RAT SB SP BE HSL CSL PIN PHR ROR TOR HUW DL DR DC
1.900000e+01 41 0.000000e+00 2.349296e+03 3.560789e+02 1.737826e+02 0.000000e+00 0.000000e+00 7.429032e-01 1.271984e+02 3.163980e+00 5.020163e+03 5.020163e+03 5.080567e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.653034e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.592722e+02 2.103803e+01 9.436902e+00 0.000000e+00 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 2.353866e-02 2.169374e-02 8.109855e-04 9.677151e+00 5.820635e+01 1.519683e-02 3.634080e-01 3.492906e+00 2.580782e+00 4.400845e+00 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 6.013533e+01 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 1.600178e+02 7.525150e+01 1.832737e+01 4.304203e+01 1.711573e+00 1.376615e+00 1.378337e+02 1.156385e+03 0.000000e+00 2.228380e+01 0.000000e+00 3.220884e+01 4.299299e+02 8.999988e-01 7.436801e-01 2.445748e-02 4.324787e+00 1.051483e+01 6.395578e-01 1.360664e+00 7.909715e-03 1.226610e-02 1.222026e-01 0.000000e+00 0.000000e+00 1.013028e+00
1.900000e+01 42 0.000000e+00 1.431538e+03 1.045489e+02 8.514069e+01 0.000000e+00 0.000000e+00 1.084625e+00 7.808937e+01 1.018387e+00 4.541981e+02 4.541981e+02 3.097054e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.165686e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.528733e+02 1.483113e+01 5.239841e+01 0.000000e+00 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 1.132108e+00 6.070387e-01 5.065527e-03 6.044481e+01 1.658382e+03 1.519683e-02 3.634080e-01 9.951788e+01 7.221599e+01 2.116617e+02 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 6.013533e+01 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 7.932406e+01 4.435627e+01 1.311954e+01 3.081138e+01 1.225219e+00 9.854118e-01 4.255128e+01 5.668061e+02 0.000000e+00 1.239963e+01 0.000000e+00 1.981644e+01 9.255983e+02 5.576301e-01 4.565308e-01 9.865527e-03 5.865257e-01 6.413395e+00 3.901048e-01 1.542993e+00 4.825568e-03 7.481728e-03 7.453871e-02 0.000000e+00 0.000000e+00 2.860743e-01
1.900000e+01 43 0.000000e+00 3.812755e+04 2.164869e+03 2.037563e+03 0.000000e+00 0.000000e+00 2.033654e+01 2.729005e+02 2.743019e+02 2.638880e+03 2.638880e+03 1.360101e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.664516e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.080831e+02 2.022812e+01 1.118994e+02 5.879896e+01 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 1.150543e-01 1.817764e-01 2.654463e-03 3.167460e+01 2.560550e+02 1.519683e-02 3.634080e-01 1.536561e+01 2.162491e+01 2.151082e+01 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 6.013533e+01 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 2.918131e+02 0.000000e+00 8.648065e+01 2.031007e+02 8.076333e+00 6.496048e+00 7.727919e+01 1.631255e+03 1.246100e+02 3.148471e+01 4.039677e-01 7.554459e+01 3.597512e+03 1.933067e+00 1.606230e+00 4.823355e-03 2.598283e+00 2.841290e+01 1.728260e+00 6.836521e+00 2.137517e-02 3.314621e-02 3.302121e-01 0.000000e+00 0.000000e+00 7.481137e+01
1.900000e+01 44 0.000000e+00 1.479362e+02 8.344475e+00 7.912845e+00 0.000000e+00 0.000000e+00 7.945035e-02 8.000301e+00 6.366828e-02 1.279216e+02 1.279216e+02 3.216362e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.294864e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.220198e+00 5.855061e-01 5.092203e+01 0.000000e+00 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 8.418245e-02 7.758416e-02 2.900363e-03 3.460882e+01 2.081660e+02 1.519683e-02 3.634080e-01 1.249184e+01 9.229752e+00 1.573895e+01 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 6.013533e+01 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 4.841997e+00 2.187897e+00 3.395960e-01 7.975448e-01 3.171450e-02 2.557033e-02 1.426327e+00 3.915600e+01 0.000000e+00 7.828332e-01 0.000000e+00 1.449981e+00 4.004079e+01 5.282641e-03 4.863035e-03 4.632040e-02 6.046124e-02 6.627992e-01 4.029560e-02 1.594698e-01 4.979852e-04 7.730850e-04 7.702947e-03 0.000000e+00 0.000000e+00 1.814194e-02
1.900000e+01 45 0.000000e+00 1.168872e+03 6.387858e+01 6.106204e+01 0.000000e+00 0.000000e+00 3.181694e-01 2.025830e+01 1.911617e+00 1.583891e+02 1.583891e+02 6.295696e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.160790e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.312605e-01 9.612472e+01 4.937441e+00 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 5.039508e-02 4.644504e-02 1.736275e-03 2.071825e+01 1.246166e+02 1.519683e-02 3.634080e-01 7.478122e+00 5.525306e+00 9.421985e+00 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 6.013533e+01 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 9.548957e+00 0.000000e+00 1.627052e+00 3.821148e+00 1.519486e-01 1.221880e-01 3.124562e+00 8.012709e+01 5.057478e+00 1.741827e+00 1.859888e-02 2.780430e+00 5.635591e+01 1.242647e-02 4.551067e-03 1.501396e-01 1.193722e-01 1.306614e+00 7.947792e-02 3.145856e-01 9.822223e-04 1.523896e-03 1.518495e-02 0.000000e+00 0.000000e+00 2.287643e+00
1.900000e+01 46 0.000000e+00 9.148012e+01 5.653154e+00 5.076171e+00 0.000000e+00 0.000000e+00 6.514940e-02 4.964808e+00 7.583676e-02 3.359819e+01 3.359819e+01 1.983840e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.421958e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.757134e+00 0.000000e+00 4.000874e+01 0.000000e+00 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 8.270817e-05 7.616426e-05 2.844681e-06 3.394439e-02 2.045794e-01 1.519683e-02 3.634080e-01 1.227661e-02 9.060835e-03 1.546332e-02 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 6.013533e+01 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 2.469225e+00 1.169976e+00 3.984858e+00 9.358482e+00 3.721415e-01 2.993931e-01 8.348066e-01 4.524693e+00 0.000000e+00 2.803493e-01 0.000000e+00 6.938082e-01 3.484146e+01 2.440714e-03 1.504788e-03 3.437001e-02 3.746530e-02 4.094002e-01 2.491507e-02 9.851209e-02 3.085675e-04 4.780299e-04 4.760361e-03 0.000000e+00 0.000000e+00 1.122462e-02
1.900000e+01 47 0.000000e+00 1.701147e+03 9.827962e+01 9.176257e+01 0.000000e+00 0.000000e+00 4.692404e-01 2.922895e+01 1.028518e+00 2.218994e+02 2.218994e+02 9.158273e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.408677e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.146123e+00 1.952765e+00 1.214096e+02 2.705665e+00 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 8.694856e-01 5.331733e-01 4.361295e-03 5.204150e+01 1.430908e+03 1.519683e-02 3.634080e-01 8.586737e+01 6.342864e+01 1.625611e+02 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 6.013533e+01 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 1.290556e+01 0.000000e+00 3.230461e+00 7.586771e+00 3.016892e-01 2.426259e-01 9.230575e+00 6.366914e+01 4.094577e+00 2.441934e+00 2.678239e-02 3.559990e+00 3.278557e+02 1.201968e-01 1.000138e-01 1.153043e-01 4.914413e-01 1.901317e+00 1.156674e-01 3.646580e-01 1.429798e-03 2.217984e-03 2.209450e-02 0.000000e+00 0.000000e+00 1.822016e+00
1.900000e+01 48 0.000000e+00 5.744351e+03 3.298637e+02 3.093324e+02 0.000000e+00 0.000000e+00 1.578767e+00 1.000087e+02 1.170836e+01 7.644784e+02 7.644784e+02 3.093057e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.513716e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.959802e+02 2.380416e+01 5.872293e+00 1.338818e+01 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 1.807681e-02 1.665993e-02 6.228055e-04 7.431677e+00 4.470023e+01 1.519683e-02 3.634080e-01 2.682417e+00 1.981938e+00 3.379683e+00 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 6.013533e+01 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 2.820318e+01 0.000000e+00 6.250264e+00 1.467881e+01 5.837053e-01 4.694847e-01 4.254174e+01 2.431157e+02 1.732321e+01 5.439971e+00 9.150649e-02 1.148032e+01 1.740219e+03 2.212245e-01 1.968162e-01 1.650695e-02 1.660359e+00 6.421236e+00 3.905688e-01 1.231129e+00 4.830151e-03 7.491180e-03 7.462910e-02 0.000000e+00 0.000000e+00 5.504709e+00
1.900000e+01 49 0.000000e+00 1.166199e+02 7.248900e+00 6.488148e+00 0.000000e+00 0.000000e+00 7.799248e-02 5.890626e+00 1.546930e-06 9.465154e+01 9.465154e+01 2.533863e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.634237e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.146123e+00 6.385900e-01 2.597642e+01 0.000000e+00 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 7.218012e-01 1.112188e+00 1.612587e-02 1.924232e+02 1.589528e+03 1.519683e-02 3.634080e-01 9.538599e+01 1.323107e+02 1.349497e+02 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 6.013533e+01 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 3.954619e-01 3.449387e-02 1.584065e+00 3.720193e+00 1.479341e-01 1.189848e-01 2.213430e-01 3.008175e+00 0.000000e+00 3.400959e-02 0.000000e+00 1.099179e-01 6.334811e+00 1.682867e-02 1.692887e-02 5.289860e-02 1.348751e-01 5.216551e-01 3.173540e-02 1.001449e-01 3.925834e-04 6.090154e-04 6.065945e-03 0.000000e+00 0.000000e+00 1.607843e-02
1.900000e+01 50 0.000000e+00 2.539528e+04 1.469821e+03 1.369753e+03 0.000000e+00 0.000000e+00 1.735014e+01 2.271795e+02 1.281810e+02 3.010232e+03 3.010232e+03 9.105850e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.934917e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.738797e+02 6.505947e+01 2.867515e+02 1.932405e+01 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 5.004955e-02 7.053288e-02 1.168042e-03 1.393775e+01 1.109605e+02 1.519683e-02 3.634080e-01 6.658631e+00 8.390902e+00 9.357383e+00 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 6.013533e+01 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 1.782862e+02 0.000000e+00 5.737865e+01 1.347544e+02 5.358530e+00 4.309977e+00 4.961136e+01 4.583126e+02 6.165255e+01 1.630151e+01 2.685678e-01 3.990829e+01 2.793051e+03 7.045188e-01 6.366016e-01 1.860423e-03 4.892709e+00 1.892364e+01 1.151037e+00 3.627531e+00 1.423688e-02 2.207586e-02 2.199305e-01 0.000000e+00 0.000000e+00 3.988666e+01
1.900000e+01 51 0.000000e+00 3.732912e+02 2.435086e+01 2.132432e+01 0.000000e+00 0.000000e+00 7.180816e-01 2.038344e+01 3.409493e-01 1.700294e+01 1.700294e+01 7.981689e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.796315e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.295553e-01 1.743267e+02 0.000000e+00 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 7.265317e-02 6.695856e-02 2.503141e-03 2.986894e+01 1.796565e+02 1.519683e-02 3.634080e-01 1.078101e+01 7.965684e+00 1.358341e+01 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 6.013533e+01 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 1.653224e+01 4.198397e+00 6.325491e+00 1.485548e+01 5.907307e-01 4.751031e-01 4.188344e+00 4.295972e+01 0.000000e+00 1.152036e+00 0.000000e+00 2.728459e+00 1.578922e+02 1.627143e-02 1.569017e-02 3.936248e-02 4.320136e-01 1.670617e+00 1.016092e-01 3.200282e-01 1.257183e-03 1.948586e-03 1.941303e-02 0.000000e+00 0.000000e+00 5.110105e-02
1.900000e+01 52 0.000000e+00 4.030403e+02 3.519405e+01 2.684792e+01 0.000000e+00 0.000000e+00 2.080292e-01 2.135940e+01 3.737357e-01 4.030663e+02 4.030663e+02 8.755504e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.257259e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.091246e+02 2.271227e+00 7.033919e+02 0.000000e+00 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 8.951581e-02 1.414257e-01 2.065289e-03 2.464423e+01 1.992195e+02 1.519683e-02 3.634080e-01 1.195496e+01 1.682462e+01 1.673609e+01 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 6.013533e+01 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 1.587635e+01 7.018446e+00 2.258958e+00 5.305187e+00 2.109616e-01 1.696218e-01 6.940820e+00 1.195317e+02 0.000000e+00 1.472201e+00 0.000000e+00 4.019930e+00 2.859032e+02 5.995909e-02 6.331167e-02 2.459299e-01 4.666367e-01 1.804332e+00 1.097518e-01 3.461530e-01 1.358002e-03 2.105229e-03 2.096969e-02 0.000000e+00 0.000000e+00 6.607054e-02
1.900000e+01 53 0.000000e+00 1.085283e+03 6.481623e+01 5.857270e+01 0.000000e+00 0.000000e+00 2.389968e-01 1.833809e+01 1.240080e+00 2.499504e+02 2.499504e+02 5.867194e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.076379e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.232644e+01 5.304884e+02 2.549717e-01 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 1.339489e-01 2.083634e-01 2.815766e-03 3.359935e+01 3.716906e+02 1.519683e-02 3.634080e-01 2.230479e+01 2.478783e+01 2.504340e+01 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 6.013533e+01 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 7.716329e+00 0.000000e+00 6.261011e+00 1.470405e+01 5.847089e-01 4.702548e-01 3.773326e+00 1.210728e+01 2.015792e+00 7.950889e-01 1.711097e-02 1.702039e+00 1.459995e+02 1.175778e-02 4.725402e-03 1.974393e-01 3.136750e-01 1.212931e+00 7.377111e-02 2.324014e-01 9.119544e-04 1.415191e-03 1.410031e-02 0.000000e+00 0.000000e+00 1.716460e+00
1.900000e+01 54 0.000000e+00 8.720987e+02 5.024234e+01 4.699112e+01 0.000000e+00 0.000000e+00 7.406473e-01 1.976080e+01 3.381363e+00 7.765545e+02 7.765545e+02 9.487626e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.953000e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.413193e+01 9.611441e+00 4.387063e+02 5.974881e-01 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 2.471959e-02 4.469901e-02 5.751104e-04 6.862552e+00 5.453199e+01 1.519683e-02 3.634080e-01 3.272411e+00 5.317590e+00 4.621634e+00 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 6.013533e+01 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 8.063564e+00 2.649692e+00 2.246062e+00 5.274901e+00 2.097573e-01 1.686353e-01 4.670146e+01 2.287208e+01 3.464642e+00 1.472201e+00 0.000000e+00 2.029454e+00 2.513008e+02 1.766453e-02 5.918222e-03 2.386730e-01 1.240747e+00 1.953318e+00 1.188224e-01 7.782999e-01 1.469515e-03 2.278751e-03 2.269708e-02 0.000000e+00 0.000000e+00 5.887872e-01
1.900000e+01 55 0.000000e+00 1.629044e+04 9.467099e+02 8.802016e+02 0.000000e+00 0.000000e+00 2.084240e+00 2.133218e+02 4.417510e+01 1.224463e+03 1.224463e+03 8.724803e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.617900e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.835619e+02 2.847563e+01 0.000000e+00 1.531760e+01 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 5.461725e-01 9.110358e-01 1.264748e-02 1.509170e+02 1.211496e+03 1.519683e-02 3.634080e-01 7.270071e+01 1.083808e+02 1.021137e+02 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 6.013533e+01 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 4.149475e+01 0.000000e+00 4.166486e+01 9.785037e+01 3.891036e+00 3.129672e+00 3.995764e+02 5.423178e+02 1.662128e+01 6.921364e+00 2.588964e-01 2.137815e+01 4.999116e+02 2.552328e+00 2.849796e+00 1.737789e-01 1.156411e+01 1.820842e+01 1.107563e+00 7.253429e+00 1.369765e-02 2.124201e-02 2.116149e-01 0.000000e+00 0.000000e+00 2.062055e+01
1.900000e+01 56 0.000000e+00 5.076044e+03 3.986024e+02 3.164946e+02 0.000000e+00 0.000000e+00 4.339087e+00 1.161928e+02 2.103140e+01 4.650555e+03 4.650555e+03 5.503450e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.298898e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.981175e+02 2.350534e+01 0.000000e+00 7.569875e+01 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 4.621668e-02 6.389128e-02 2.985593e-04 3.562583e+00 3.085679e+02 1.519683e-02 3.634080e-01 1.851686e+01 7.600787e+00 8.640781e+00 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 6.013533e+01 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 1.884713e+01 1.173777e+01 1.011693e+01 2.375972e+01 9.448090e-01 7.598850e-01 1.725807e+02 5.299122e+02 1.700824e+01 8.520734e+00 0.000000e+00 1.017845e+01 5.617662e+01 9.991319e-01 1.066706e+00 1.152693e-01 7.209868e+00 1.135261e+01 6.905479e-01 4.522303e+00 8.540598e-03 1.324376e-02 1.319442e-01 0.000000e+00 0.000000e+00 3.361651e+00
1.900000e+01 57 0.000000e+00 8.335217e+03 6.370000e+02 4.899504e+02 0.000000e+00 0.000000e+00 8.082802e-06 2.232631e+02 2.593591e+01 2.808942e+04 2.808942e+04 9.045016e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.776005e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.406456e+02 3.479614e+01 0.000000e+00 3.064800e+01 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 4.660969e-02 1.250595e-01 1.120814e-03 1.337421e+01 9.936922e+01 1.519683e-02 3.634080e-01 5.963049e+00 1.487762e+01 8.714258e+00 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 6.013533e+01 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 1.223038e+01 8.858589e+00 4.521557e+01 1.061893e+02 4.222633e+00 3.396375e+00 2.918817e+02 5.031121e+02 2.087784e+01 7.788455e+00 0.000000e+00 1.964493e+01 2.360613e+01 2.181707e+00 2.825802e+00 0.000000e+00 1.184058e+01 1.864424e+01 1.134056e+00 7.427049e+00 1.402607e-02 2.174975e-02 2.166766e-01 0.000000e+00 0.000000e+00 6.427075e+00
1.900000e+01 58 0.000000e+00 1.922630e+03 2.899331e+02 1.410842e+02 0.000000e+00 0.000000e+00 1.072183e-01 1.017046e+02 2.413845e+00 5.292676e+03 5.292676e+03 4.158336e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.988198e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.779222e+01 1.964421e+01 0.000000e+00 0.000000e+00 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 4.986144e-02 6.892982e-02 3.221039e-04 3.843531e+00 3.329019e+02 1.519683e-02 3.634080e-01 1.997711e+01 8.200195e+00 9.322213e+00 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 6.013533e+01 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 6.732497e+00 3.353649e+00 1.144305e+01 2.687413e+01 1.068654e+00 8.595331e-01 1.213904e+02 1.068278e+02 0.000000e+00 2.503783e+00 0.000000e+00 1.227807e+01 1.446249e+01 6.575991e-01 8.329127e-01 0.000000e+00 5.463210e+00 8.602365e+00 5.232641e-01 3.426697e+00 6.472280e-03 1.003596e-02 9.997752e-02 0.000000e+00 0.000000e+00 5.743059e-01
1.900000e+01 59 0.000000e+00 1.556488e+03 2.605031e+02 1.238044e+02 0.000000e+00 0.000000e+00 7.167104e-02 8.193221e+01 2.085410e+00 5.074024e+03 5.074024e+03 3.359714e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.419765e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.968233e+01 1.249487e+01 0.000000e+00 0.000000e+00 6.068608e-01 1.741669e+01 1.701314e-01 1.479522e+00 1.936210e-02 6.424005e-02 4.752994e-04 5.671548e+00 4.021789e+01 1.519683e-02 3.634080e-01 2.413436e+00 7.642278e+00 3.619985e+00 2.902895e+01 1.679589e+01 5.127316e-01 5.757297e+01 9.349025e+00 3.897134e-02 4.105518e+01 0.000000e+00 0.000000e+00 0.000000e+00 1.902009e+00 3.362465e+01 5.150650e+00 2.752470e+00 1.923010e+01 4.516209e+01 1.795878e+00 1.444504e+00 1.066882e+02 1.364620e+02 0.000000e+00 0.000000e+00 0.000000e+00 9.076674e+00 9.681503e+00 5.284307e-01 6.640365e-01 0.000000e+00 4.422972e+00 6.964765e+00 4.236267e-01 2.774122e+00 5.239537e-03 8.125184e-03 8.094612e-02 0.000000e+00 0.000000e+00 7.326146e-01
1.900000e+01 60 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.900000e+01 61 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
