Time HEP_DEN HEP_SN HEP_RN HEP_Biomass HEC_DEN HEC_SN HEC_RN HEC_Biomass CHY_DEN CHY_SN CHY_RN CHY_Biomass CHS_DEN CHS_SN CHS_RN CHS_Biomass CSY_DEN CSY_SN CSY_RN CSY_Biomass CSS_DEN CSS_SN CSS_RN CSS_Biomass CSN_DEN CSN_SN CSN_RN CSN_Biomass CDS_DEN CDS_SN CDS_RN CDS_Biomass CNY_DEN CNY_SN CNY_RN CNY_Biomass CNS_DEN CNS_SN CNS_RN CNS_Biomass CHC_DEN CHC_SN CHC_RN CHC_Biomass CYE_DEN CYE_SN CYE_RN CYE_Biomass CKS_DEN CKS_SN CKS_RN CKS_Biomass COH_DEN COH_SN COH_RN COH_Biomass COS_DEN COS_SN COS_RN COS_Biomass COD_DEN COD_SN COD_RN COD_Biomass COY_DEN COY_SN COY_RN COY_Biomass CMS_DEN CMS_SN CMS_RN CMS_Biomass CMF_DEN CMF_SN CMF_RN CMF_Biomass CMH_DEN CMH_SN CMH_RN CMH_Biomass PIS_DEN PIS_SN PIS_RN PIS_Biomass SAL_DEN SAL_SN SAL_RN SAL_Biomass SAF_DEN SAF_SN SAF_RN SAF_Biomass DOG_DEN DOG_SN DOG_RN DOG_Biomass BE_DEN BE_SN BE_RN BE_Biomass CSL_DEN CSL_SN CSL_RN CSL_Biomass PIN_DEN PIN_SN PIN_RN PIN_Biomass ROR_DEN ROR_SN ROR_RN ROR_Biomass TOR_DEN TOR_SN TOR_RN TOR_Biomass HUW_DEN HUW_SN HUW_RN HUW_Biomass
0.000000e+00 2.893681e+08 1.066731e+02 2.826837e+02 1.284409e+04 3.649661e+07 9.731065e+01 2.578732e+02 1.477783e+03 1.662764e+04 4.725127e+03 1.252159e+04 3.269203e+01 9.353177e+05 4.613713e+03 1.222634e+04 1.795591e+03 1.548886e+04 4.056776e+03 1.075046e+04 2.614558e+01 1.413481e+05 4.124196e+03 1.092912e+04 2.425643e+02 1.211988e+04 4.123044e+03 1.092607e+04 2.079285e+01 3.907720e+03 4.249413e+03 1.126095e+04 6.909556e+00 2.098000e+01 5.407277e+03 1.432928e+04 4.720433e-02 2.148050e+03 4.642961e+03 1.230385e+04 4.149895e+00 1.113020e+04 4.709925e+03 1.248130e+04 2.181296e+01 8.231400e+02 4.740914e+03 1.256342e+04 1.623804e+00 3.419300e+04 4.614179e+03 1.222758e+04 6.564919e+01 6.686827e+05 3.835440e+03 1.016392e+04 1.067168e+03 4.235913e+05 3.832384e+03 1.015582e+04 6.754819e+02 3.462580e+03 3.856647e+03 1.022012e+04 5.556579e+00 1.668883e+06 3.835431e+03 1.016389e+04 2.663409e+03 1.193670e+07 4.508107e+02 1.194648e+03 2.239114e+03 1.852298e+07 4.508109e+02 1.194649e+03 3.474586e+03 1.597820e+05 4.508617e+02 1.194783e+03 2.997567e+01 1.414134e+07 2.149697e+03 5.696696e+03 1.264927e+04 1.769090e+05 2.140220e+03 5.671584e+03 1.575455e+02 3.824476e+06 4.613694e+03 1.222629e+04 7.342069e+03 6.801149e+06 2.798140e+03 7.415072e+03 7.918620e+03 2.368000e+03 1.081471e+04 2.865898e+04 1.065600e+01 5.562000e+03 1.765288e+05 4.678012e+05 4.085490e+02 1.370000e+02 4.059069e+05 1.075653e+06 2.313901e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+00 2.892154e+08 1.068441e+02 2.831368e+02 1.285788e+04 3.648493e+07 9.732234e+01 2.579042e+02 1.477488e+03 1.662503e+04 4.785346e+03 1.268117e+04 3.310347e+01 9.352057e+05 4.730769e+03 1.253654e+04 1.840927e+03 1.548554e+04 4.092788e+03 1.084589e+04 2.637202e+01 1.412546e+05 4.163872e+03 1.103426e+04 2.447359e+02 1.211808e+04 4.178280e+03 1.107244e+04 2.106827e+01 3.906442e+03 4.409130e+03 1.168420e+04 7.166911e+00 2.097418e+01 5.586014e+03 1.480294e+04 4.875114e-02 2.144790e+03 4.824129e+03 1.278394e+04 4.305280e+00 1.111597e+04 4.794967e+03 1.270666e+04 2.217842e+01 8.230246e+02 4.792758e+03 1.270081e+04 1.641331e+00 3.418887e+04 4.691658e+03 1.243289e+04 6.674346e+01 6.685173e+05 4.208934e+03 1.115368e+04 1.170799e+03 4.235505e+05 4.324998e+03 1.146125e+04 7.622350e+02 3.461750e+03 4.265458e+03 1.130346e+04 6.144112e+00 1.668873e+06 4.246816e+03 1.125406e+04 2.949067e+03 1.193628e+07 4.540903e+02 1.203339e+03 2.255324e+03 1.851402e+07 4.538992e+02 1.202833e+03 3.496696e+03 1.597671e+05 4.577028e+02 1.212912e+03 3.042766e+01 1.413950e+07 2.401278e+03 6.363387e+03 1.412779e+04 1.768911e+05 2.154982e+03 5.710702e+03 1.586162e+02 3.824145e+06 4.701530e+03 1.245905e+04 7.481199e+03 6.596644e+06 2.799443e+03 7.418525e+03 7.684090e+03 2.302187e+03 1.081732e+04 2.866590e+04 1.036234e+01 5.560801e+03 1.768793e+05 4.687300e+05 4.092720e+02 1.368124e+02 4.062181e+05 1.076478e+06 2.312504e+01 1.790000e-13 7.329704e+06 1.942371e+07 5.459302e-13 1.790000e-13 7.329704e+06 1.942371e+07 5.459302e-13 1.790000e-13 5.676868e+07 1.504370e+08 4.228239e-12
2.000000e+00 2.891211e+08 1.069122e+02 2.833173e+02 1.286189e+04 3.647691e+07 9.732981e+01 2.579240e+02 1.477276e+03 1.095412e+04 1.961263e+03 5.197346e+03 8.939451e+00 6.495897e+05 2.345499e+03 6.215574e+03 6.339751e+02 1.127888e+04 2.151188e+03 5.700648e+03 1.009583e+01 1.028402e+05 2.269705e+03 6.014719e+03 9.712474e+01 8.824707e+03 2.299495e+03 6.093662e+03 8.443655e+00 2.647664e+03 2.258568e+03 5.985205e+03 2.488249e+00 1.322045e+01 2.350692e+03 6.229333e+03 1.293122e-02 1.446102e+03 2.331629e+03 6.178816e+03 1.402995e+00 7.413469e+03 2.954360e+03 7.829053e+03 9.113445e+00 5.407622e+02 1.926443e+03 5.105075e+03 4.334712e-01 2.374574e+04 2.322633e+03 6.154976e+03 2.294901e+01 4.702657e+05 3.681581e+03 9.756191e+03 7.204028e+02 3.521261e+05 3.696755e+03 9.796402e+03 5.416473e+02 2.744388e+03 3.385955e+03 8.972782e+03 3.866558e+00 1.372104e+06 3.533725e+03 9.364372e+03 2.017519e+03 1.181735e+07 3.645317e+02 9.660089e+02 1.792475e+03 1.832681e+07 3.640969e+02 9.648567e+02 2.776525e+03 1.581675e+05 3.712219e+02 9.837382e+02 2.443141e+01 1.371649e+07 2.494733e+03 6.611043e+03 1.423851e+04 1.604032e+05 1.523315e+03 4.036784e+03 1.016718e+02 2.656311e+06 2.326179e+03 6.164376e+03 2.571106e+03 6.188347e+06 2.799982e+03 7.419953e+03 7.209874e+03 2.286338e+03 1.081804e+04 2.866781e+04 1.029169e+01 5.560482e+03 1.769785e+05 4.689931e+05 4.094781e+02 1.367621e+02 4.063037e+05 1.076705e+06 2.312141e+01 1.790000e-13 7.329704e+06 1.942371e+07 5.459302e-13 1.790000e-13 7.329704e+06 1.942371e+07 5.459302e-13 1.790000e-13 5.676868e+07 1.504370e+08 4.228239e-12
3.000000e+00 2.890019e+08 1.069820e+02 2.835022e+02 1.286498e+04 3.646641e+07 9.733980e+01 2.579505e+02 1.477002e+03 2.108893e+04 1.179313e+03 3.080779e+03 1.024185e+01 8.979024e+05 1.765316e+03 4.678088e+03 6.595525e+02 1.582833e+04 1.578390e+03 4.182734e+03 1.039554e+01 1.457478e+05 1.628963e+03 4.316751e+03 9.878950e+01 1.119345e+04 1.851333e+03 4.906032e+03 8.622759e+00 3.525192e+03 1.808387e+03 4.792224e+03 2.652600e+00 3.731700e+01 9.641157e+02 2.554907e+03 1.497041e-02 1.177991e+06 7.915600e+01 2.097634e+02 3.879927e+01 7.497357e+06 5.009651e+01 1.327558e+02 1.562836e+02 1.027409e+03 1.082386e+03 2.868324e+03 4.627256e-01 2.574945e+04 2.199333e+03 5.828234e+03 2.356442e+01 6.853693e+05 2.674887e+03 7.088451e+03 7.628301e+02 3.965438e+05 3.461846e+03 9.173893e+03 5.712112e+02 6.962472e+03 1.495350e+03 3.962677e+03 4.332155e+00 1.512119e+06 3.378544e+03 8.953142e+03 2.125755e+03 1.275883e+07 3.421598e+02 9.067234e+02 1.816509e+03 1.844609e+07 3.659098e+02 9.696611e+02 2.808511e+03 1.617772e+05 3.724383e+02 9.869614e+02 2.507086e+01 1.398435e+07 2.583593e+03 6.844597e+03 1.503057e+04 1.684306e+05 1.460739e+03 3.870958e+03 1.023744e+02 2.688008e+06 2.366597e+03 6.271482e+03 2.646991e+03 5.781303e+06 2.800519e+03 7.421376e+03 6.736929e+03 2.270880e+03 1.081871e+04 2.866959e+04 1.022274e+01 5.560163e+03 1.770118e+05 4.690813e+05 4.095317e+02 1.367119e+02 4.063831e+05 1.076915e+06 2.311744e+01 7.760000e-02 2.781739e+06 7.371610e+06 8.982059e-02 3.346667e-02 2.781739e+06 7.371610e+06 3.873706e-02 6.930000e-02 2.048648e+07 5.428916e+07 5.907425e-01
4.000000e+00 2.888800e+08 1.070521e+02 2.836882e+02 1.286798e+04 3.645567e+07 9.735031e+01 2.579783e+02 1.476727e+03 3.122074e+04 9.066539e+02 2.358061e+03 1.161966e+01 1.146176e+06 1.442455e+03 3.822506e+03 6.879414e+02 2.037577e+04 1.263869e+03 3.349253e+03 1.071554e+01 1.885807e+05 1.282855e+03 3.399565e+03 1.006636e+02 1.356079e+04 1.563138e+03 4.142315e+03 8.820232e+00 4.402097e+03 1.549178e+03 4.105322e+03 2.837649e+00 6.139879e+01 6.887769e+02 1.825259e+03 1.759690e-02 2.350723e+06 1.069804e+02 2.834980e+02 1.046414e+02 1.496590e+07 6.399309e+01 1.695817e+02 3.985050e+02 1.513914e+03 7.861069e+02 2.083183e+03 4.951999e-01 2.775251e+04 2.095611e+03 5.553368e+03 2.419973e+01 9.004024e+05 2.189389e+03 5.801881e+03 8.202709e+02 4.409546e+05 3.296033e+03 8.734487e+03 6.047601e+02 1.117871e+04 1.095297e+03 2.902536e+03 5.094731e+00 1.652131e+06 3.264281e+03 8.650345e+03 2.244036e+03 1.370029e+07 3.229533e+02 8.558262e+02 1.841057e+03 1.856537e+07 3.677020e+02 9.744102e+02 2.840516e+03 1.653864e+05 3.736744e+02 9.902371e+02 2.571526e+01 1.425219e+07 2.670742e+03 7.072659e+03 1.583059e+04 1.764574e+05 1.403934e+03 3.720425e+03 1.030823e+02 2.719701e+06 2.406258e+03 6.376583e+03 2.723084e+03 5.377215e+06 2.801054e+03 7.422792e+03 6.267243e+03 2.255797e+03 1.081943e+04 2.867149e+04 1.015552e+01 5.559845e+03 1.770456e+05 4.691709e+05 4.095864e+02 1.366618e+02 4.064629e+05 1.077127e+06 2.311350e+01 1.552000e-01 2.781774e+06 7.371703e+06 1.796434e-01 6.693333e-02 2.782095e+06 7.372552e+06 7.748402e-02 1.386000e-01 2.048652e+07 5.428927e+07 1.181487e+00
5.000000e+00 2.887571e+08 1.071219e+02 2.838729e+02 1.287089e+04 3.644482e+07 9.736111e+01 2.580069e+02 1.476451e+03 4.134961e+04 7.706684e+02 2.001993e+03 1.306992e+01 1.394409e+06 1.239085e+03 3.283575e+03 7.189341e+02 2.492093e+04 1.066063e+03 2.825068e+03 1.105465e+01 2.313182e+05 1.067312e+03 2.828378e+03 1.027304e+02 1.592601e+04 1.363365e+03 3.612918e+03 9.034768e+00 5.278334e+03 1.384721e+03 3.669510e+03 3.041283e+00 8.546595e+01 5.838358e+02 1.547165e+03 2.076259e-02 3.519455e+06 1.347163e+02 3.569982e+02 1.972846e+02 2.241179e+07 7.845907e+01 2.079165e+02 7.316737e+02 2.000254e+03 6.376929e+02 1.689886e+03 5.307555e-01 2.975475e+04 2.007167e+03 5.318993e+03 2.485064e+01 1.115366e+06 1.922355e+03 5.094240e+03 8.921720e+02 4.853585e+05 3.178974e+03 8.424281e+03 6.420182e+02 1.539313e+04 9.593268e+02 2.542216e+03 6.144568e+00 1.792141e+06 3.180124e+03 8.427329e+03 2.371450e+03 1.464175e+07 3.062620e+02 8.115944e+02 1.865880e+03 1.868464e+07 3.694372e+02 9.790085e+02 2.872256e+03 1.689951e+05 3.748311e+02 9.933023e+02 2.635770e+01 1.452001e+07 2.754256e+03 7.295276e+03 1.663480e+04 1.844833e+05 1.352111e+03 3.583093e+03 1.037927e+02 2.751392e+06 2.444716e+03 6.478498e+03 2.798844e+03 4.977859e+06 2.801583e+03 7.424195e+03 5.802882e+03 2.241077e+03 1.082020e+04 2.867354e+04 1.008997e+01 5.559527e+03 1.770802e+05 4.692624e+05 4.096430e+02 1.366117e+02 4.065432e+05 1.077339e+06 2.310959e+01 2.328000e-01 2.781812e+06 7.371802e+06 2.694688e-01 1.004000e-01 2.782475e+06 7.373560e+06 1.162419e-01 2.079000e-01 2.048656e+07 5.428938e+07 1.772235e+00
6.000000e+00 2.886337e+08 1.071907e+02 2.840554e+02 1.287366e+04 3.643388e+07 9.737217e+01 2.580363e+02 1.476176e+03 5.147567e+04 6.909993e+02 1.795082e+03 1.458889e+01 1.642601e+06 1.100709e+03 2.916879e+03 7.523196e+02 2.946359e+04 9.308140e+02 2.466657e+03 1.141159e+01 2.739452e+05 9.209356e+02 2.440479e+03 1.049761e+02 1.828836e+04 1.217632e+03 3.226725e+03 9.265921e+00 6.153849e+03 1.274135e+03 3.376457e+03 3.262571e+00 1.095186e+02 5.362895e+02 1.421167e+03 2.443908e-02 4.684071e+06 1.615168e+02 4.280195e+02 3.148030e+02 2.983352e+07 9.277364e+01 2.458501e+02 1.151667e+03 2.486395e+03 5.501849e+02 1.457990e+03 5.692151e-01 3.175603e+04 1.930832e+03 5.116705e+03 2.551341e+01 1.330263e+06 1.766740e+03 4.681862e+03 9.779305e+02 5.297558e+05 3.097296e+03 8.207835e+03 6.827414e+02 1.960581e+04 9.157244e+02 2.426670e+03 7.470460e+00 1.932148e+06 3.118598e+03 8.264285e+03 2.507249e+03 1.558318e+07 2.916108e+02 7.727687e+02 1.890852e+03 1.880395e+07 3.710998e+02 9.834144e+02 2.903605e+03 1.726031e+05 3.758648e+02 9.960416e+02 2.699467e+01 1.478781e+07 2.834651e+03 7.509428e+03 1.743815e+04 1.925085e+05 1.304613e+03 3.457224e+03 1.045031e+02 2.783081e+06 2.481609e+03 6.576263e+03 2.873802e+03 4.585062e+06 2.802106e+03 7.425580e+03 5.345982e+03 2.226859e+03 1.082101e+04 2.867569e+04 1.002671e+01 5.559213e+03 1.771151e+05 4.693550e+05 4.097006e+02 1.365619e+02 4.066231e+05 1.077551e+06 2.310571e+01 3.104000e-01 2.781853e+06 7.371911e+06 3.592970e-01 1.338667e-01 2.782853e+06 7.374562e+06 1.550103e-01 2.772000e-01 2.048660e+07 5.428950e+07 2.362985e+00
7.000000e+00 2.885090e+08 1.072591e+02 2.842367e+02 1.287631e+04 3.642278e+07 9.738354e+01 2.580664e+02 1.475898e+03 6.159859e+04 6.400427e+02 1.663621e+03 1.617688e+01 1.890749e+06 1.001788e+03 2.654738e+03 7.881474e+02 3.400377e+04 8.330364e+02 2.207546e+03 1.178661e+01 3.163974e+05 8.155649e+02 2.161247e+03 1.073715e+02 2.064711e+04 1.107488e+03 2.934844e+03 9.514720e+00 7.028610e+03 1.197438e+03 3.173210e+03 3.502032e+00 1.335569e+02 5.146744e+02 1.363887e+03 2.860202e-02 5.843415e+06 1.872640e+02 4.962496e+02 4.553221e+02 3.722981e+07 1.068349e+02 2.831125e+02 1.655014e+03 2.972357e+03 4.936814e+02 1.308256e+03 6.105842e-01 3.375618e+04 1.864621e+03 4.941246e+03 2.619037e+01 1.545094e+06 1.676057e+03 4.441552e+03 1.077560e+03 5.741466e+05 3.043291e+03 8.064720e+03 7.270494e+02 2.381676e+04 9.152974e+02 2.425538e+03 9.070737e+00 2.072153e+06 3.075794e+03 8.150853e+03 2.652020e+03 1.652461e+07 2.786767e+02 7.384933e+02 1.916150e+03 1.892327e+07 3.727192e+02 9.877058e+02 2.934781e+03 1.762101e+05 3.768602e+02 9.986796e+02 2.763178e+01 1.505560e+07 2.912125e+03 7.716487e+03 1.824229e+04 2.005330e+05 1.260943e+03 3.341500e+03 1.052153e+02 2.814767e+06 2.517209e+03 6.670604e+03 2.948217e+03 4.200684e+06 2.802624e+03 7.426953e+03 4.898719e+03 2.213121e+03 1.082186e+04 2.867793e+04 9.965631e+00 5.558901e+03 1.771506e+05 4.694490e+05 4.097596e+02 1.365123e+02 4.067030e+05 1.077763e+06 2.310186e+01 3.880000e-01 2.781896e+06 7.372025e+06 4.491282e-01 1.673333e-01 2.783230e+06 7.375561e+06 1.937891e-01 3.465000e-01 2.048664e+07 5.428961e+07 2.953737e+00
8.000000e+00 2.883821e+08 1.073272e+02 2.844170e+02 1.287880e+04 3.641148e+07 9.739524e+01 2.580974e+02 1.475617e+03 7.171859e+04 6.057404e+02 1.575651e+03 1.783488e+01 2.138850e+06 9.286427e+02 2.460903e+03 8.264693e+02 3.854120e+04 7.594909e+02 2.012651e+03 1.217995e+01 3.587070e+05 7.366485e+02 1.952119e+03 1.099507e+02 2.300157e+04 1.021903e+03 2.708044e+03 9.780590e+00 7.902607e+03 1.143001e+03 3.028951e+03 3.758500e+00 1.575795e+02 5.065533e+02 1.342366e+03 3.321410e-02 6.997909e+06 2.117639e+02 5.611744e+02 6.166206e+02 4.459962e+07 1.204530e+02 3.192004e+02 2.235355e+03 3.458087e+03 4.550976e+02 1.206009e+03 6.548445e-01 3.575501e+04 1.806973e+03 4.788478e+03 2.688353e+01 1.759857e+06 1.626541e+03 4.310333e+03 1.191078e+03 6.185305e+05 3.011310e+03 7.979971e+03 7.750225e+02 2.802590e+04 9.387189e+02 2.487605e+03 1.094694e+01 2.212156e+06 3.048468e+03 8.078441e+03 2.806048e+03 1.746601e+07 2.671977e+02 7.080738e+02 1.941888e+03 1.904259e+07 3.743133e+02 9.919301e+02 2.965916e+03 1.798158e+05 3.778608e+02 1.001331e+03 2.827206e+01 1.532336e+07 2.987610e+03 7.917050e+03 1.904895e+04 2.085564e+05 1.220683e+03 3.234810e+03 1.059313e+02 2.846449e+06 2.551768e+03 6.762185e+03 3.022333e+03 3.826585e+06 2.803138e+03 7.428316e+03 4.463274e+03 2.199750e+03 1.082274e+04 2.868027e+04 9.906231e+00 5.558590e+03 1.771872e+05 4.695460e+05 4.098214e+02 1.364629e+02 4.067833e+05 1.077976e+06 2.309805e+01 4.656000e-01 2.781942e+06 7.372147e+06 5.389628e-01 2.008000e-01 2.783611e+06 7.376570e+06 2.325787e-01 4.158000e-01 2.048669e+07 5.428972e+07 3.544491e+00
9.000000e+00 2.882535e+08 1.073947e+02 2.845961e+02 1.288117e+04 3.639991e+07 9.740730e+01 2.581294e+02 1.475331e+03 8.183569e+04 5.819294e+02 1.514923e+03 1.956210e+01 2.386902e+06 8.731802e+02 2.313927e+03 8.672337e+02 4.307569e+04 7.024850e+02 1.861585e+03 1.259120e+01 4.008557e+05 6.757232e+02 1.790667e+03 1.127080e+02 2.535081e+04 9.539178e+02 2.527882e+03 1.006238e+01 8.775802e+03 1.103906e+03 2.925351e+03 4.031035e+00 1.815878e+02 5.061586e+02 1.341320e+03 3.824467e-02 8.147414e+06 2.350047e+02 6.227624e+02 7.966985e+02 5.194216e+07 1.335104e+02 3.538026e+02 2.885578e+03 3.943572e+03 4.277662e+02 1.133580e+03 7.019303e-01 3.775395e+04 1.756440e+03 4.654567e+03 2.759266e+01 1.974552e+06 1.604522e+03 4.251982e+03 1.318293e+03 6.629079e+05 2.996838e+03 7.941621e+03 8.266358e+02 3.223322e+04 9.762284e+02 2.587005e+03 1.309341e+01 2.352156e+06 3.033828e+03 8.039645e+03 2.969306e+03 1.840740e+07 2.569477e+02 6.809113e+02 1.968044e+03 1.916189e+07 3.758782e+02 9.960773e+02 2.996976e+03 1.834200e+05 3.788588e+02 1.003976e+03 2.891492e+01 1.559111e+07 3.060978e+03 8.111570e+03 1.985794e+04 2.165789e+05 1.183447e+03 3.136135e+03 1.066504e+02 2.878127e+06 2.585297e+03 6.851037e+03 3.096122e+03 3.464598e+06 2.803649e+03 7.429669e+03 4.041794e+03 2.186667e+03 1.082367e+04 2.868271e+04 9.848150e+00 5.558280e+03 1.772251e+05 4.696464e+05 4.098862e+02 1.364136e+02 4.068639e+05 1.078189e+06 2.309429e+01 5.432000e-01 2.781990e+06 7.372276e+06 6.288009e-01 2.342667e-01 2.783995e+06 7.377587e+06 2.713793e-01 4.851000e-01 2.048673e+07 5.428983e+07 4.135249e+00
